mito_area,mito_intensity_sum,mito_intensity_avg,nuclei_area,nuclei_intensity_sum,nuclei_intensity_avg,Delta Psi 1,cell_area,mito_content,cell_line,treatment,cell_id,cell_mito_count,cell_total_mito_area_(pixels_squared),cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,cell_type
3622,37609,10.383489784649363,2064,2405,1.1652131782945736,-134.51974753543814,15013,0.2412575767668021,HFF,Oligo,HFF_Oligo_A3_N3_7,44,709.75,-21.758297119488365,111.69672394899904,45.97773201835231,0.9113510151369718,0.1040689149560117,0.1828074694140373,0.9928367356379164,fibroblast
834,7981,9.569544364508394,646,488,0.7554179566563467,-156.15278602397308,4523,0.1843908910015476,HFF,Oligo,HFF_Oligo_A3_N3_15,10,127.0,-6.702803703827513,60.00688921698333,25.500989725254698,0.9052085138374918,0.0771098967820279,0.1161939615736505,0.9562054571601863,fibroblast
3073,27349,8.899772209567198,1605,1522,0.9482866043613708,-137.70613701602664,10147,0.3028481324529417,HFF,Oligo,HFF_Oligo_A3_N3_11,23,653.5,7.297548745726527,84.09493628909877,39.44326994443514,0.8831808325549612,0.2020717377860234,0.2587606414571372,1.010555389218378,fibroblast
1320,7764,5.881818181818182,1494,552,0.3694779116465863,-170.20311025963534,10484,0.1259061426936283,HFF,Oligo,HFF_Oligo_A3_N10_10,16,156.75,53.22538997475587,79.86540268741271,43.33432739887907,0.8399963913710021,0.0341224489795918,0.0628823588406378,0.8274799937261563,fibroblast
1070,7157,6.688785046728972,1801,750,0.416435313714603,-170.7520679190871,8327,0.1284976582202474,HFF,Oligo,HFF_Oligo_A3_N10_1,14,168.0,-79.7282007730308,92.50369734333093,31.843533114838696,0.9388814479448802,0.0470522335807309,0.0772680234563642,0.8741969655494246,fibroblast
499,2687,5.384769539078157,819,276,0.336996336996337,-170.43235045649337,5201,0.0959430878677177,HFF,Oligo,HFF_Oligo_A3_N10_8,7,39.25,-55.93171109706085,39.52924168671596,36.584508846691065,0.3787355115618234,0.0242358752701451,0.0366908156111241,0.8182639259061103,fibroblast
736,7572,10.28804347826087,487,539,1.106776180698152,-137.11615316509668,3408,0.215962441314554,HFF,Oligo,HFF_Oligo_A3_N10_6,9,124.5,80.31060110033222,47.89866539534524,20.07718796252044,0.9079125427939904,0.1095709570957095,0.1701400751622822,0.9776953207826744,fibroblast
214,1189,5.55607476635514,490,164,0.3346938775510204,-172.77999696438837,1470,0.145578231292517,HFF,Oligo,HFF_Oligo_A3_N10_2,4,37.75,70.5845905821293,26.735955543760493,13.420443847667944,0.8648894554453865,0.0949685534591194,0.1364046973803071,0.9092629959463402,fibroblast
246,1798,7.308943089430894,288,122,0.4236111111111111,-175.15434404186638,1741,0.141298104537622,HFF,Oligo,HFF_Oligo_A3_N10_3,5,46.5,-61.100954554478186,18.287650553933503,17.242002812138615,0.333296131305211,0.1192307692307692,0.1959957850368809,1.026736877938038,fibroblast
769,3702,4.814044213263979,828,328,0.3961352657004831,-153.59852978217828,5503,0.1397419589314919,HFF,Oligo,HFF_Oligo_A3_N10_7,13,107.5,68.29325929137103,73.48778585322209,21.1636457887729,0.9576338322543752,0.0453108535300316,0.0905835264377501,0.8357111455978873,fibroblast
293,2075,7.081911262798635,385,136,0.3532467532467532,-184.385134740267,1769,0.1656302996042962,HFF,Oligo,HFF_Oligo_A3_N10_5,6,60.5,75.21901256215197,27.37320404864665,17.197612793952743,0.7779998058426459,0.1157894736842105,0.1689944134078212,0.9052268496754866,fibroblast
383,2217,5.788511749347259,916,318,0.3471615720524017,-173.05117244327155,3681,0.1040478130942678,HFF,Oligo,HFF_Oligo_A3_N10_9,6,41.0,75.69443117071252,51.47192432252788,18.3868849313557,0.9340196485772676,0.0364444444444444,0.0559535994541112,0.7761548287829905,fibroblast
498,4103,8.238955823293173,636,230,0.3616352201257861,-192.24856149481928,3265,0.1525267993874425,HFF,Oligo,HFF_Oligo_A3_N10_4,4,83.0,-67.64055531987256,37.70705420423596,24.538141779841222,0.7592857842439318,0.0766389658356417,0.1168602604716649,0.9466402396357558,fibroblast
336,2096,6.238095238095238,716,245,0.3421787709497206,-178.54045577645928,3207,0.1047708138447146,HFF,Oligo,HFF_Oligo_A3_N7_11,5,53.5,65.26931347564218,44.09820558381137,17.900656862783347,0.9139054582576184,0.0483288166214995,0.0904480135249366,0.8845624292758745,fibroblast
1092,9940,9.102564102564102,564,641,1.1365248226950355,-127.95572768227424,5683,0.1921520323772655,HFF,Oligo,HFF_Oligo_A3_N7_16,10,205.75,16.15683588835502,71.53004055726771,23.433496080246112,0.9448152761948744,0.0965962441314554,0.1571810542398777,1.0002297136210565,fibroblast
1738,15000,8.63060989643268,2248,1463,0.6508007117437722,-158.9693195315267,11152,0.1558464849354376,HFF,Oligo,HFF_Oligo_A3_N7_1,22,348.5,81.92212914817154,100.37820382386006,35.3083395533041,0.9360928321383348,0.0848241450651089,0.1363725298376051,0.9675175498306112,fibroblast
717,3765,5.2510460251046025,587,237,0.403747870528109,-157.77160666713135,3481,0.2059752944556162,HFF,Oligo,HFF_Oligo_A3_N7_4,11,108.75,-35.616494179703125,34.93172066611731,30.22207188969121,0.5014690476652361,0.095478489903424,0.1322188449848024,0.826928490614357,fibroblast
271,1636,6.03690036900369,512,116,0.2265625,-201.88144550829227,2796,0.0969241773962804,HFF,Oligo,HFF_Oligo_A3_N7_9,3,19.25,18.2929386097416,35.630569164175135,21.268244691177365,0.8023081680809224,0.0227743271221532,0.0342374388617163,0.7845972698900963,fibroblast
806,4635,5.750620347394541,725,225,0.3103448275862069,-179.5418077708303,8997,0.0895854173613426,HFF,Oligo,HFF_Oligo_A3_N7_7,12,107.25,76.57095211268147,69.05406697984968,31.06088038661045,0.893126674265911,0.0463884083044982,0.0645112781954887,0.7574430707165802,fibroblast
808,6254,7.74009900990099,793,177,0.223203026481715,-218.0844100662992,7890,0.1024081115335868,HFF,Oligo,HFF_Oligo_A3_N7_10,10,131.0,65.75298395938955,50.20939572108024,36.76580163142843,0.6810365375211035,0.0614446529080675,0.0911780059161301,0.9538202615383226,fibroblast
4624,33576,7.261245674740483,2514,1842,0.7326968973747017,-141.05483587026347,25658,0.1802166965468859,HFF,Oligo,HFF_Oligo_A3_N7_15,67,723.5,4.509044814998155,154.16634694298045,55.30196661432413,0.933446669963228,0.0820666969147005,0.1136015701668302,0.904957974893332,fibroblast
1198,12137,10.131051752921536,649,696,1.072419106317411,-138.10982398023918,5586,0.2144647332617257,HFF,Oligo,HFF_Oligo_A3_N7_12,16,246.25,21.42270370811812,60.40264665883687,25.438113725019544,0.906994545073214,0.1204745596868884,0.2098423519386451,1.034986566985166,fibroblast
727,5306,7.298486932599725,495,266,0.5373737373737374,-160.43680342349614,2735,0.2658135283363803,HFF,Oligo,HFF_Oligo_A3_N7_5,3,152.5,67.76705998364451,29.66115304043668,27.301748888771417,0.3908491690218427,0.1726089417091114,0.2435129740518962,0.9880317368937402,fibroblast
1462,13708,9.376196990424075,1154,938,0.8128249566724437,-150.39294505591565,6690,0.2185351270553064,HFF,Oligo,HFF_Oligo_A3_N7_14,14,308.75,-15.172904422874758,55.48439689016901,44.82125002510212,0.5894330960468931,0.104590108401084,0.1738457207207207,1.0189934512546692,fibroblast
551,4013,7.283121597096189,766,475,0.6201044386422977,-151.50075599942707,2788,0.1976327116212338,HFF,Oligo,HFF_Oligo_A3_N7_13,5,98.0,17.642348332014528,37.98881236854496,21.48615990490905,0.8246853590640331,0.1074561403508772,0.1559268098647573,1.009544334051436,fibroblast
339,1678,4.949852507374631,672,213,0.3169642857142857,-169.0219231993162,3044,0.1113666228646517,HFF,Oligo,HFF_Oligo_A3_N7_8,5,45.5,-12.421432236219085,44.29686830288147,16.95340650571851,0.9238633648482468,0.0538143110585452,0.0784482758620689,0.8081078128779257,fibroblast
750,3879,5.172,1262,280,0.2218700475435816,-193.65875840175343,6505,0.1152959262106072,HFF,Oligo,HFF_Oligo_A3_N7_3,9,79.0,-59.39135510951622,66.78758224461598,33.91707852196741,0.8614543000036988,0.0266105263157894,0.0478497880072683,0.8071770205764234,fibroblast
1220,11542,9.46065573770492,552,520,0.9420289855072465,-141.87194733308178,7529,0.1620401115686014,HFF,Oligo,HFF_Oligo_A3_N9_10,11,196.25,-16.921268239521716,89.66432124685443,26.74117162987653,0.954492012259672,0.0544005544005544,0.1135213304410701,0.974119772715992,fibroblast
938,11165,11.902985074626866,962,1192,1.2390852390852392,-139.13857282596936,7220,0.1299168975069252,HFF,Oligo,HFF_Oligo_A3_N9_5,17,123.5,22.486152597894225,49.29954335094189,37.426603511319854,0.6508954908039434,0.0567033976124885,0.088356286889644,0.9656376669443164,fibroblast
1360,10821,7.956617647058824,728,844,1.1593406593406594,-118.4583814832002,9546,0.1424680494447936,HFF,Oligo,HFF_Oligo_A3_N9_7,16,196.75,0.3940895225052653,113.7218124262603,23.628165099770417,0.97817736340521,0.0750882549375059,0.0959756097560975,0.9241962913147532,fibroblast
607,2912,4.797364085667216,727,349,0.4800550206327372,-141.56815217567248,6624,0.0916364734299517,HFF,Oligo,HFF_Oligo_A3_N9_12,7,34.75,-60.01071889169345,59.349836339912734,28.57962778888585,0.87642126681826,0.0160879629629629,0.0265876052027544,0.7871638812521443,fibroblast
773,4424,5.723156532988357,620,268,0.432258064516129,-158.87005901679632,6086,0.1270128162997042,HFF,Oligo,HFF_Oligo_A3_N9_3,7,75.75,-2.0747659119626234,57.74336840093486,25.89691644271993,0.8937913849672064,0.0498027613412228,0.0653721682847896,0.8088961631761202,fibroblast
1864,14942,8.016094420600858,543,606,1.1160220994475138,-121.2583604150221,13580,0.137260677466863,HFF,Oligo,HFF_Oligo_A3_N9_1,14,309.5,-9.914599028483511,79.57619892965012,45.8511464205565,0.8173145717621821,0.0790801660811242,0.1134738771769019,0.8903150956711027,fibroblast
800,4300,5.375,584,445,0.761986301369863,-120.14549439255636,4733,0.1690259877456159,HFF,Oligo,HFF_Oligo_A3_N9_11,8,130.75,3.320889545291553,59.99830230076449,22.372166106597103,0.9278795806737306,0.1022083251905413,0.1259027443428021,0.8737010929390828,fibroblast
386,3477,9.007772020725389,446,288,0.6457399103139013,-162.07994341726965,2396,0.1611018363939899,HFF,Oligo,HFF_Oligo_A3_N9_6,6,70.75,4.047316563252421,46.95364353283701,13.11196382557937,0.9602174481789874,0.1170388751033912,0.1485564304461942,0.97190675795432,fibroblast
1282,12404,9.675507020280811,679,775,1.1413843888070692,-131.447378068122,7848,0.1633537206931702,HFF,Oligo,HFF_Oligo_A3_N9_4,18,218.75,-26.210352806225725,84.27181217602958,24.78581275718534,0.9557692764880228,0.0607638888888888,0.1392868513212352,0.9543614792050856,fibroblast
776,7323,9.436855670103093,681,866,1.2716593245227603,-123.26446454259307,4798,0.1617340558566069,HFF,Oligo,HFF_Oligo_A3_N9_2,7,145.75,-6.6437830511299785,42.08824641748858,22.847967059791333,0.8398241045916034,0.1425776473465395,0.1955063715627095,1.0132796323173363,fibroblast
704,4891,6.947443181818182,549,345,0.6284153005464481,-147.78005532485838,4908,0.1434392828035859,HFF,Oligo,HFF_Oligo_A3_N9_9,12,119.25,-25.45814887392935,70.75610644626894,20.74591581173592,0.9560501513756569,0.0483969155844155,0.1070466786355475,0.905652212305464,fibroblast
1005,6583,6.550248756218905,742,774,1.043126684636119,-112.99274438796976,5564,0.1806254493170381,HFF,Oligo,HFF_Oligo_A3_N9_8,15,170.75,-22.10857364252955,65.50899615867762,23.558467644660283,0.9330981251882128,0.083455522971652,0.1424697538589904,0.9042354760485553,fibroblast
606,1884,3.108910891089109,1086,454,0.4180478821362799,-123.39555394845088,4683,0.1294042280589366,HFF,Oligo,HFF_Oligo_A3_N6_1,4,23.25,57.945496510937154,42.03179834137488,30.93626149222686,0.676959344808448,0.0159246575342465,0.0232674505879409,0.7093030051810011,fibroblast
727,6053,8.325997248968363,493,313,0.6348884381338742,-158.28186131443334,5248,0.1385289634146341,HFF,Oligo,HFF_Oligo_A3_N1_5,10,131.25,58.12047773850795,64.1868538011425,23.015065195068303,0.9335053247932952,0.0595508166969147,0.1169786096256684,0.9601174174934576,fibroblast
1270,17967,14.147244094488189,880,856,0.9727272727272728,-164.64603942784237,7281,0.1744265897541546,HFF,Oligo,HFF_Oligo_A3_N1_3,11,274.0,50.04561744083598,66.22615221132683,25.832517641972903,0.9207872369931224,0.0938195514466701,0.2109720885466795,1.0635834135777638,fibroblast
1400,17227,12.305,966,1058,1.0952380952380951,-148.77058519669347,9275,0.1509433962264151,HFF,Oligo,HFF_Oligo_A3_N1_1,15,286.0,56.55044245560922,54.042993434001566,44.9113566713549,0.5562273798098658,0.0939244663382594,0.1607193031750491,1.0288160793194154,fibroblast
1797,18062,10.051196438508626,597,716,1.1993299832495812,-130.7446102812372,17195,0.1045071241640011,HFF,Oligo,HFF_Oligo_A3_N1_2,12,270.25,9.920529340853568,108.46781421884732,35.717937687458644,0.9442270002930956,0.0588779956427015,0.0918905134308058,0.9905971078854262,fibroblast
716,6641,9.275139664804469,917,681,0.742639040348964,-155.28029421025175,4699,0.1523728452862311,HFF,Oligo,HFF_Oligo_A3_N1_6,16,120.5,-73.09587568013796,66.15241789899525,23.94559237094374,0.932187386444647,0.0553768382352941,0.1033891033891033,0.8929830411917785,fibroblast
588,8879,15.100340136054422,664,520,0.7831325301204819,-181.98899233263165,3337,0.1762061732094695,HFF,Oligo,HFF_Oligo_A3_N1_4,4,113.5,25.260615987560623,48.08936984922941,15.827461538902496,0.944286016855018,0.1039377289377289,0.1917229729729729,1.0613677992391262,fibroblast
