na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,cell_id,treatment,cell_line,normrr
32.43629428,67.56370572,2287.611566,729.3606038,epithelial,18.15153999,81.84846039,364.3445854,407.7653223,1014.056803,2619.855384,MCF7_cntrl_04_132,control,MCF7,0.826717475
31.97484476,68.02515524,2232.799192,717.3484329,epithelial,18.3886765,81.61132396,367.1798814,415.9451463,996.7522388,2579.616594,MCF7_cntrl_04_108,control,MCF7,0.826926609
29.77474571,70.22525429,2362.632857,1159.62776,epithelial,20.41446158,79.58553714,665.3556,458.6809429,1019.40917,4313.096286,MCF7_cntrl_07_189,control,MCF7,0.826938321
34.01001197,65.98998803,2225.454818,844.3398313,epithelial,17.61475782,82.38524171,416.5612214,393.5436847,1009.390861,3425.990849,MCF7_cntrl_08_174,control,MCF7,0.826940464
35.02300681,64.97699319,2276.330664,1019.576924,epithelial,21.71431732,78.28568256,565.4465475,421.6195622,1067.579635,2860.954986,MCF7_cntrl_06_185,control,MCF7,0.826964656
29.1306398,70.8693602,2372.684572,1247.334363,epithelial,21.36405016,78.63595001,777.3075296,431.8418322,984.9122405,3205.193444,MCF7_cntrl_01_30,control,MCF7,0.827001144
32.16853879,67.83146121,2275.334909,875.0574005,epithelial,19.23968593,80.76031442,443.6445927,402.2904667,1002.679748,3401.247106,MCF7_cntrl_05_224,control,MCF7,0.827194409
34.87493877,65.12506123,2272.932554,1043.675842,epithelial,20.19027752,79.80972298,592.4151785,384.8024308,1041.079514,3051.335852,MCF7_cntrl_07_240,control,MCF7,0.827376507
31.57555406,68.42444594,2250.596298,707.2523647,epithelial,18.15440532,81.84559444,348.9575301,396.5364274,980.9365469,2532.289206,MCF7_cntrl_08_96,control,MCF7,0.828087903
34.55625457,65.44374543,2229.824267,598.6450923,epithelial,13.21275419,86.78724595,302.7204752,365.1911839,1006.300496,2832.036827,MCF7_cntrl_03_230,control,MCF7,0.828224952
32.03691119,67.96308881,2236.426007,1215.862535,epithelial,20.95396322,79.04603694,727.4121119,403.6235149,982.5978389,3164.129101,MCF7_cntrl_01_210,control,MCF7,0.82893967
31.6286243,68.3713757,2298.246463,1099.398525,epithelial,21.40367469,78.59632567,646.0165977,410.9816546,1005.055785,3086.712034,MCF7_cntrl_07_233,control,MCF7,0.829108528
33.21639809,66.78360191,2300.425456,1160.298941,epithelial,21.43665068,78.56334927,692.7002684,424.0307962,1042.688769,3001.548442,MCF7_cntrl_07_92,control,MCF7,0.829301597
34.24266137,65.75733863,2257.87978,1042.261917,epithelial,19.4678699,80.53212982,591.8126166,419.5719128,1042.665437,3076.258885,MCF7_cntrl_05_13,control,MCF7,0.829500746
31.43650705,68.56349295,2323.44751,1129.603357,epithelial,21.75599266,78.24400749,665.3656833,421.9364827,1015.094543,3039.218744,MCF7_cntrl_07_12,control,MCF7,0.829780078
32.01987287,67.98012713,2321.969884,822.4301517,epithelial,19.68070807,80.31929242,426.3081926,409.5822907,1016.880887,3108.029717,MCF7_cntrl_04_241,control,MCF7,0.83019006
