na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,cell_id,treatment,cell_line,normrr
27.01190763,72.98809237,2150.199927,1160.942202,epithelial,21.47622233,78.52377821,653.4101744,366.7859099,843.476387,3230.955608,MCF10A_cntrl_04_90,control,MCF10A,0.839333032
22.59941559,77.40058441,2177.373502,1044.147224,epithelial,20.54812409,79.45187652,578.8249854,406.9490387,798.7423236,2995.774931,MCF10A_cntrl_02_22,control,MCF10A,0.839496747
25.64279014,74.35720986,2056.433783,1150.341728,epithelial,21.50494636,78.49505372,643.1627022,352.169495,784.2054782,3073.723984,MCF10A_cntrl_04_99,control,MCF10A,0.839523259
28.72038065,71.27961935,2079.604452,1107.480921,epithelial,21.37798535,78.622015,622.5184516,354.4600839,845.2927254,3258.316632,MCF10A_cntrl_01_251,control,MCF10A,0.839621526
25.53906386,74.46093614,2223.085881,1190.481404,epithelial,21.10361934,78.89638096,675.3584813,403.2632221,861.6709613,3190.933175,MCF10A_cntrl_01_70,control,MCF10A,0.839924074
24.42885304,75.57114696,2246.775173,1170.993511,epithelial,21.83228104,78.16771899,643.8083936,414.9794422,856.162125,3152.462105,MCF10A_cntrl_01_180,control,MCF10A,0.840187864
26.39542479,73.60457521,2256.044199,1028.094417,epithelial,21.6993923,78.30060772,541.284163,491.6241165,947.2454162,3218.38086,MCF10A_cntrl_05_222,control,MCF10A,0.840317697
25.90590551,74.09409449,2091.177753,1115.045509,epithelial,20.46669266,79.53330725,626.2892619,367.9681607,808.3862088,3153.242173,MCF10A_cntrl_04_210,control,MCF10A,0.840367578
26.23525998,73.76474002,2145.539306,1142.411108,epithelial,21.80918315,78.19081697,636.1230838,397.3875412,851.1486723,3110.928206,MCF10A_cntrl_01_193,control,MCF10A,0.840447982
24.03363458,75.96636542,2181.189568,1087.031845,epithelial,21.48451488,78.51548524,583.5060599,409.3679846,830.8608014,3169.672282,MCF10A_cntrl_03_197,control,MCF10A,0.840555812
26.22851778,73.77148222,2152.115367,1138.317215,epithelial,21.01197426,78.98802613,633.4759329,399.2444265,856.1534492,3196.195326,MCF10A_cntrl_02_53,control,MCF10A,0.840560358
25.53447519,74.46552481,2169.305202,1164.645006,epithelial,21.40566978,78.59433041,660.3777163,427.5845605,863.2752502,3158.37917,MCF10A_cntrl_02_7,control,MCF10A,0.840778471
25.22545105,74.77454895,2143.194819,1089.810807,epithelial,20.64027578,79.35972438,581.9740823,370.6338819,814.661704,3405.159057,MCF10A_cntrl_04_201,control,MCF10A,0.840811528
25.73622173,74.26377827,2094.966474,986.8050956,epithelial,20.47882394,79.52117597,530.8375789,365.3251596,806.0512184,2936.139588,MCF10A_cntrl_04_154,control,MCF10A,0.840852038
26.08053732,73.91946268,2123.032895,1019.949289,epithelial,21.07659499,78.92340502,551.2898212,346.3378459,804.2664052,2945.386876,MCF10A_cntrl_04_234,control,MCF10A,0.840890311
25.59926871,74.40073129,2219.43935,1128.248294,epithelial,20.96838612,79.03161408,633.7835528,417.2598624,871.4091264,3276.476478,MCF10A_cntrl_02_46,control,MCF10A,0.841208701
25.31033852,74.68966148,2412.316516,928.4505222,epithelial,21.14726164,78.85273901,489.2108939,505.9478852,975.7716698,2840.134852,MCF10A_cntrl_05_218,control,MCF10A,0.841300389
24.17379061,75.82620939,2149.383727,1061.014206,epithelial,19.79703618,80.20296333,596.8330082,408.5641818,820.2657477,3221.956515,MCF10A_cntrl_02_2,control,MCF10A,0.841563572
23.98757551,76.01242449,2148.797869,1146.876567,epithelial,21.90362951,78.09637047,624.8856897,399.2763682,813.3240231,3112.874404,MCF10A_cntrl_01_108,control,MCF10A,0.841724373
26.31215793,73.68784207,2196.561851,1201.06438,epithelial,21.36886729,78.63113264,677.5096434,405.4267885,871.1504882,3201.351248,MCF10A_cntrl_01_46,control,MCF10A,0.841736758
25.30371958,74.69628042,2120.755501,1171.815251,epithelial,21.55034937,78.44965046,649.5507704,362.8680777,804.0985914,3197.781138,MCF10A_cntrl_04_109,control,MCF10A,0.841771801
25.77045283,74.22954726,2374.301793,1062.762293,epithelial,20.73674781,79.26325233,580.3344901,473.7507722,953.0098069,3013.715344,MCF10A_cntrl_05_100,control,MCF10A,0.841946916
26.44354475,73.55645525,2101.961557,1197.6744,epithelial,21.87524603,78.12475396,626.1654564,356.8415375,815.633336,4276.137712,MCF10A_cntrl_04_186,control,MCF10A,0.841966383
26.29421961,73.70578039,2142.666928,1143.97281,epithelial,20.69940169,79.30059864,667.8505038,403.9224209,850.0769279,3102.180014,MCF10A_cntrl_01_48,control,MCF10A,0.841994621
27.96191613,72.03808387,2156.022953,1107.004757,epithelial,21.54667877,78.45332106,614.9236859,379.0211853,872.2944012,3013.121234,MCF10A_cntrl_04_56,control,MCF10A,0.842160094
27.03705709,72.96294291,2156.338429,1123.770559,epithelial,21.08751438,78.91248566,622.4655179,397.7007794,868.4101518,3120.037714,MCF10A_cntrl_01_191,control,MCF10A,0.842266626
24.470175,75.529825,2198.952615,1166.744448,epithelial,21.7108296,78.28917057,644.8370313,397.8852747,834.1413174,3200.61789,MCF10A_cntrl_01_64,control,MCF10A,0.842415673
25.15756733,74.84243267,2232.99665,1041.726875,epithelial,19.79304812,80.20695215,586.5560952,480.6701749,913.8274449,2979.099559,MCF10A_cntrl_05_149,control,MCF10A,0.842555599
22.43037998,77.56962008,2422.333314,1104.951509,epithelial,21.40058958,78.5994104,614.6927509,481.6979181,907.0069369,3111.310977,MCF10A_cntrl_05_84,control,MCF10A,0.842726509
25.43879137,74.56120863,2139.717998,1107.016771,epithelial,20.21397779,79.78602208,636.4564865,394.9324534,832.5953221,3154.525017,MCF10A_cntrl_01_204,control,MCF10A,0.842869577
25.08338526,74.91661474,2155.480435,1109.592525,epithelial,20.83250726,79.16749301,609.5956448,390.3395671,828.1500404,3134.676181,MCF10A_cntrl_01_73,control,MCF10A,0.84317818
25.20615862,74.79384138,2133.757902,1034.306259,epithelial,20.18628882,79.81371142,568.9521411,380.7192529,817.0059162,3033.001325,MCF10A_cntrl_04_161,control,MCF10A,0.843199501
25.46023927,74.53976073,2167.82269,1166.591806,epithelial,21.17502437,78.82497567,661.1850501,405.6562656,849.8665778,3138.131058,MCF10A_cntrl_02_33,control,MCF10A,0.843206352
25.15142192,74.84857808,2206.389791,1165.694145,epithelial,21.14024482,78.85975493,639.2662599,403.186484,851.3831161,3238.965591,MCF10A_cntrl_01_134,control,MCF10A,0.843256801
24.33864271,75.66135729,2226.228858,1090.114292,epithelial,21.41783589,78.58216402,603.3119698,420.687074,852.7762729,3022.22078,MCF10A_cntrl_03_172,control,MCF10A,0.843410711
26.45450697,73.54549303,2165.633727,1123.324731,epithelial,21.43072477,78.56927529,610.1896061,379.0473788,847.2313452,3140.681891,MCF10A_cntrl_04_242,control,MCF10A,0.843618974
26.24300222,73.75699778,2114.996725,1064.641596,epithelial,21.55824786,78.44175201,579.7717676,394.0352802,842.1581871,2937.220742,MCF10A_cntrl_01_237,control,MCF10A,0.843682866
22.33120047,77.66879953,2411.645613,1201.620152,epithelial,19.86504645,80.13495393,727.1640863,453.3359623,877.2962798,3339.046486,MCF10A_cntrl_02_40,control,MCF10A,0.84388866
25.26252392,74.73747608,2163.491279,1148.447751,epithelial,20.92160168,79.07839825,662.7376407,391.3703887,830.53318,3142.232968,MCF10A_cntrl_01_79,control,MCF10A,0.843967679
24.19845594,75.80154406,2137.905792,1110.93535,epithelial,20.63463233,79.36536749,609.9557423,405.7208515,819.1565871,3413.305946,MCF10A_cntrl_01_176,control,MCF10A,0.843988947
26.01540075,73.98459925,2140.720763,1206.948161,epithelial,21.01251473,78.98748526,685.4620385,396.3388234,844.187327,3343.589643,MCF10A_cntrl_01_20,control,MCF10A,0.844288314
25.74797401,74.25202599,2214.257064,1125.652906,epithelial,21.69389283,78.30610722,614.7221611,398.091658,861.2588105,3162.599492,MCF10A_cntrl_03_107,control,MCF10A,0.844498563
28.99747049,71.00252951,2153.831334,1094.628584,epithelial,21.56284893,78.43715123,605.3665809,404.7012652,906.9247402,2984.501255,MCF10A_cntrl_01_167,control,MCF10A,0.844622268
25.00146224,74.99853776,2247.859222,1084.662608,epithelial,20.82417676,79.17582315,587.5886076,446.1841006,890.2833087,3115.236655,MCF10A_cntrl_05_171,control,MCF10A,0.84473735
23.91790939,76.08209061,2094.182387,1237.468378,epithelial,20.86739357,79.13260626,689.361762,362.9604912,772.727461,3807.365127,MCF10A_cntrl_04_62,control,MCF10A,0.845061194
24.92928186,75.07071814,2195.161282,1104.855378,epithelial,21.1811567,78.81884329,597.4775815,416.6086518,853.017632,3181.433224,MCF10A_cntrl_02_114,control,MCF10A,0.845326921
25.42221562,74.57778438,2171.470741,1103.592448,epithelial,21.04218439,78.95781556,607.249361,392.0272602,840.9075863,3201.564962,MCF10A_cntrl_02_108,control,MCF10A,0.845342733
26.25410226,73.74589774,2317.607594,1065.018714,epithelial,20.85871133,79.14128853,564.9095618,487.6475789,957.7818138,3356.853754,MCF10A_cntrl_05_200,control,MCF10A,0.845494821
