mito_area,mito_intensity_sum,mito_intensity_avg,nuclei_area,nuclei_intensity_sum,nuclei_intensity_avg,Delta Psi 1,cell_area,mito_content,cell_line,treatment,cell_id,cell_mito_count,cell_total_mito_area_(pixels_squared),cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension
372,6741,18.120967741935484,246,635,2.5813008130081303,-119.84973898262774,850,0.4376470588235294,HPDE,Oligo,HPDE_Oligo_A3_N2_38,1,89.0,49.238058796265456,16.585782945449438,15.366811826711334,0.3762823054331121,0.3371212121212121,0.4466750313676286,1.384893675946011
177,2399,13.55367231638418,296,536,1.8108108108108107,-123.79229364642612,865,0.2046242774566474,HPDE,Oligo,HPDE_Oligo_A3_N2_7,3,26.75,40.38491953408566,17.537194682200656,13.78545319004212,0.618138172904793,0.108080808080808,0.143239625167336,1.0273654732843307
507,7829,15.44181459566075,522,951,1.8218390804597704,-131.43980420221973,1548,0.3275193798449612,HPDE,Oligo,HPDE_Oligo_A3_N2_78,4,121.0,9.91007857315325,23.441313884948222,21.173571689590347,0.4290963121190677,0.2151111111111111,0.316546762589928,1.2174796697856427
234,3281,14.02136752136752,399,578,1.4486215538847118,-139.6031528979845,863,0.2711471610660487,HPDE,Oligo,HPDE_Oligo_A3_N2_10,4,53.5,54.65288361188348,20.07857439560548,12.974699850782036,0.763171266889777,0.1752661752661752,0.2641975308641975,1.1390024670406529
299,6034,20.180602006688964,366,906,2.4754098360655736,-129.04642623173248,887,0.3370913190529876,HPDE,Oligo,HPDE_Oligo_A3_N2_62,1,73.75,10.17633849028694,17.39097955471388,14.81219487055973,0.5240018722941722,0.2825670498084291,0.3664596273291925,1.4164274215442554
373,6007,16.10455764075067,310,449,1.4483870967741936,-148.13208108401193,958,0.3893528183716075,HPDE,Oligo,HPDE_Oligo_A3_N2_18,1,93.25,-74.21134524810005,18.592956549573955,16.183735209378423,0.4923047536650597,0.3150337837837837,0.4015069967707212,1.3556481174484296
430,8337,19.388372093023257,406,877,2.1600985221674875,-134.96296013258214,1120,0.3839285714285714,HPDE,Oligo,HPDE_Oligo_A3_N2_95,1,107.5,-55.348728286464734,20.947256665329764,16.480214419274052,0.6172741889314446,0.2979902979902979,0.3977798334875115,1.2903700009367916
268,4069,15.182835820895525,352,615,1.7471590909090908,-132.97373022986835,940,0.2851063829787234,HPDE,Oligo,HPDE_Oligo_A3_N2_15,5,56.75,70.18211386369154,22.245398550009146,12.972665413143938,0.8123560674978983,0.175968992248062,0.2550561797752809,1.1588162260924963
321,4838,15.071651090342678,346,621,1.7947976878612717,-130.86728056159845,1053,0.3048433048433048,HPDE,Oligo,HPDE_Oligo_A3_N2_82,2,72.0,-80.05811501325584,21.777470557662827,14.531134822939793,0.7448289947882961,0.2160540135033758,0.291497975708502,1.1333763993683803
340,4245,12.485294117647058,496,394,0.7943548387096774,-169.4187546615774,1195,0.2845188284518828,HPDE,Oligo,HPDE_Oligo_A3_N5_44,2,79.0,43.490029766169904,22.30066131492459,16.98607464602745,0.6479477392446447,0.1835075493612079,0.2673434856175973,1.2363068742042338
366,3255,8.89344262295082,497,470,0.9456740442655936,-137.83205048698042,1525,0.24,HPDE,Oligo,HPDE_Oligo_A3_N5_53,6,75.0,-14.076567602669432,26.791678166473577,18.05794389898878,0.738719329825142,0.1489572989076464,0.2032520325203252,1.0234732363613697
417,7227,17.33093525179856,379,717,1.891820580474934,-136.21963618896962,1141,0.3654688869412796,HPDE,Oligo,HPDE_Oligo_A3_N5_48,1,94.5,4.94430034345077,19.317022418541864,18.43327084828157,0.2990095644124843,0.2617728531855955,0.3396226415094339,1.287414251560454
223,2250,10.089686098654708,376,539,1.4335106382978724,-120.01031871748351,843,0.2645314353499406,HPDE,Oligo,HPDE_Oligo_A3_N5_7,2,49.0,45.6045490979736,18.461665326459784,13.46640460157724,0.684060541173241,0.19140625,0.2535575679172057,1.0590287674137395
275,4112,14.952727272727271,367,596,1.6239782016348774,-136.5309157631455,845,0.3254437869822485,HPDE,Oligo,HPDE_Oligo_A3_N5_33,4,63.75,18.954436672654,17.50363175018517,15.159248024328084,0.4999348560087574,0.2350230414746543,0.3083434099153567,1.191699932051613
613,6399,10.438825448613375,568,640,1.1267605633802815,-136.910396784597,1809,0.3388612493090105,HPDE,Oligo,HPDE_Oligo_A3_N5_20,3,142.25,37.10941005098231,29.130396981654165,19.949466127192597,0.728699760056101,0.2333880229696472,0.3143646408839779,1.1115966168618148
375,3288,8.768,448,607,1.3549107142857142,-114.84345005101052,1367,0.274323335771763,HPDE,Oligo,HPDE_Oligo_A3_N5_8,6,71.25,-19.411292832155016,23.07815906890007,18.21401125175,0.6140957259064426,0.1666666666666666,0.2193995381062355,1.0364711412762897
422,4315,10.225118483412322,565,552,0.976991150442478,-144.409685922578,1391,0.3033788641265277,HPDE,Oligo,HPDE_Oligo_A3_N5_11,3,100.75,29.991337572863948,21.8369517426733,20.78272667689385,0.3069585529673296,0.2082687338501291,0.2876516773733047,1.0981727024392056
332,4676,14.08433734939759,383,613,1.600522193211488,-133.74610452557417,986,0.3367139959432049,HPDE,Oligo,HPDE_Oligo_A3_N5_18,2,79.5,-45.323068192961856,21.02564647996464,14.620594357850928,0.7186523409633464,0.2387387387387387,0.3322884012539185,1.1685441302218218
353,4934,13.977337110481589,472,268,0.5677966101694916,-197.0108985816883,1274,0.2770800627943485,HPDE,Oligo,HPDE_Oligo_A3_N5_50,3,80.25,-32.84387464519971,21.433915537917336,18.167459233162816,0.5306302969715404,0.2060333761232349,0.2628992628992629,1.1162340115949831
335,3259,9.728358208955225,530,525,0.9905660377358492,-140.4982192944729,1215,0.2757201646090535,HPDE,Oligo,HPDE_Oligo_A3_N5_34,5,81.75,86.56525019904136,20.60699573891027,17.78574458057768,0.505045783465298,0.2104247104247104,0.2865907099035933,1.168931129852993
296,3826,12.925675675675675,442,552,1.248868778280543,-143.72411818581955,1038,0.2851637764932562,HPDE,Oligo,HPDE_Oligo_A3_N5_36,3,64.75,3.184598925083845,18.82805910375882,16.45191128672528,0.4862899341273013,0.2065390749601275,0.2670103092783505,1.237984258775665
177,2638,14.903954802259888,401,431,1.0748129675810474,-161.7130161812345,736,0.2404891304347826,HPDE,Oligo,HPDE_Oligo_A3_N5_47,1,40.25,53.574326615452975,15.78549161190277,12.730494960155609,0.5912776433007565,0.1982758620689655,0.2576,1.2686860092870498
188,2954,15.712765957446807,302,273,0.9039735099337748,-175.60886643075406,769,0.2444733420026008,HPDE,Oligo,HPDE_Oligo_A3_N5_49,3,42.25,-49.32488007020879,16.264240739322553,13.145688988307098,0.5888296590738511,0.1652003910068426,0.2564491654021244,1.2453943565616448
257,2861,11.132295719844358,312,294,0.9423076923076924,-151.86034046048,925,0.2778378378378378,HPDE,Oligo,HPDE_Oligo_A3_N5_57,3,58.5,-12.67612911851889,18.781315804818444,15.94931342136718,0.5280525178307977,0.1671428571428571,0.2526997840172786,1.1100964429367328
285,3890,13.649122807017545,302,830,2.748344370860927,-98.56460923507616,790,0.360759493670886,HPDE,Oligo,HPDE_Oligo_A3_N5_4,1,68.0,55.96642314957102,18.26697944574691,13.71949350723828,0.6602404369833044,0.2580645161290322,0.3509677419354838,1.1369593471506017
305,4466,14.642622950819671,458,699,1.5262008733624457,-139.06103850689357,1126,0.2708703374777975,HPDE,Oligo,HPDE_Oligo_A3_N5_30,2,75.25,81.72458688269226,19.988276639848152,16.948069720758003,0.530155397199798,0.2047619047619047,0.2836946277097078,1.2584607978185665
316,3867,12.2373417721519,513,473,0.9220272904483432,-159.01886088400212,1115,0.2834080717488789,HPDE,Oligo,HPDE_Oligo_A3_N5_15,2,79.0,28.21367716495123,21.195886268538512,16.362572272973882,0.635659884047407,0.2202090592334495,0.2907083716651334,1.1607076274099706
384,4944,12.875,459,462,1.0065359477124185,-156.74952508000928,1273,0.3016496465043205,HPDE,Oligo,HPDE_Oligo_A3_N5_54,3,93.75,19.03807165286956,23.24100692016692,17.110024950317435,0.6767642390281391,0.2264492753623188,0.3029079159935379,1.239815133163624
271,2678,9.881918819188192,460,266,0.5782608695652174,-174.56386849348078,1253,0.2162809257781325,HPDE,Oligo,HPDE_Oligo_A3_N5_35,5,57.5,47.81060603169967,24.15050635656452,14.825075774852737,0.7894134308702538,0.1371496720333929,0.2075812274368231,0.9985250627868966
395,4792,12.131645569620254,428,370,0.8644859813084113,-162.44841023751795,1307,0.3022188217291507,HPDE,Oligo,HPDE_Oligo_A3_N5_38,4,83.75,-76.29782971935369,23.45972717726155,17.0622632480283,0.6863195191165959,0.1938657407407407,0.2684294871794871,1.1662244835792783
121,810,6.694214876033058,368,266,0.7228260869565217,-136.888565384604,727,0.1664374140302613,HPDE,Oligo,HPDE_Oligo_A3_N5_55,1,6.75,-54.55783546320587,15.74850542499319,12.7470557240536,0.5872388741355524,0.0300333704115684,0.0430622009569378,0.8832954626533119
383,4543,11.861618798955613,687,855,1.244541484716157,-138.6542530416573,1567,0.2444160816847479,HPDE,Oligo,HPDE_Oligo_A3_N5_19,4,86.5,20.23569765062008,24.663982467195904,19.49023546419597,0.6128095001154905,0.168780487804878,0.2302062541583499,1.1152267540650302
238,2392,10.050420168067228,313,263,0.8402555910543131,-152.62231138532832,993,0.2396777442094662,HPDE,Oligo,HPDE_Oligo_A3_N5_6,4,39.75,-6.072746415889336,17.938646023479947,15.923965800062474,0.4604406173879214,0.1164835164835164,0.1831797235023041,0.9416548816065564
639,5797,9.071987480438183,438,422,0.9634703196347032,-137.90790524311188,2388,0.2675879396984925,HPDE,Oligo,HPDE_Oligo_A3_N5_5,5,135.75,45.80814918395329,29.871184930111927,23.4342296280182,0.6201167450462479,0.1764132553606238,0.248968363136176,1.0292048595981158
380,5150,13.552631578947368,402,427,1.0621890547263682,-156.59430220415643,1166,0.3259005145797599,HPDE,Oligo,HPDE_Oligo_A3_N5_22,2,88.0,11.932934192168998,21.944680183697805,16.777872653675036,0.6445607804815794,0.2172839506172839,0.310405643738977,1.1512421100623416
317,3663,11.555205047318612,418,588,1.4066985645933014,-129.5122641219513,1080,0.2935185185185185,HPDE,Oligo,HPDE_Oligo_A3_N5_25,6,68.75,-9.727959472547372,18.924977900799544,17.859169672623697,0.3308525615822428,0.1955903271692745,0.263915547024952,1.0827362246117969
258,1840,7.131782945736434,484,281,0.5805785123966942,-154.25992743845444,1090,0.236697247706422,HPDE,Oligo,HPDE_Oligo_A3_N5_45,5,50.5,-42.60215602684223,21.33046992938509,15.726272642652932,0.6756004101799977,0.1398891966759002,0.1923809523809523,0.9048787187417237
453,4741,10.465783664459162,468,670,1.4316239316239316,-122.34206198853072,1498,0.3024032042723631,HPDE,Oligo,HPDE_Oligo_A3_N5_37,4,105.0,22.26813608196008,24.5197348770837,18.88517830111165,0.6377985798599433,0.2291325695581015,0.2896551724137931,1.0000365017598818
427,5332,12.48711943793911,594,466,0.7845117845117845,-170.1945682283789,1454,0.2936726272352132,HPDE,Oligo,HPDE_Oligo_A3_N5_28,4,103.25,-29.447474411187496,22.04665771103404,20.708829499429477,0.3430467785747858,0.2286821705426356,0.2884078212290503,1.185244634470756
233,2484,10.660944206008583,347,458,1.319884726224784,-128.4761189972011,887,0.2626832018038331,HPDE,Oligo,HPDE_Oligo_A3_N5_12,3,51.75,75.1627682926543,16.72249371428991,14.947719705997232,0.448328124163142,0.2156249999999999,0.2657252888318356,1.1320660967297256
409,5016,12.2640586797066,397,902,2.2720403022670026,-103.68867324401307,1127,0.3629103815439219,HPDE,Oligo,HPDE_Oligo_A3_N5_24,2,99.75,-52.01166725597622,19.2116074586291,17.817902662236808,0.3739346208547189,0.2625,0.3771266540642722,1.1796298470682336
340,4217,12.402941176470588,353,400,1.13314447592068,-147.16563447664254,1042,0.3262955854126679,HPDE,Oligo,HPDE_Oligo_A3_N5_17,3,79.75,-77.50424086601639,19.14977059600598,17.418852111789306,0.4154598251508331,0.233187134502924,0.3073217726396917,1.216355722513926
381,4518,11.858267716535432,409,1004,2.454767726161369,-96.86208042808106,1102,0.3457350272232305,HPDE,Oligo,HPDE_Oligo_A3_N5_14,2,86.5,-55.02432824653175,18.63161220741037,17.805083347156586,0.2945425666207784,0.2460881934566145,0.3333333333333333,1.1683611917887196
162,1701,10.5,457,519,1.135667396061269,-136.78551804084532,909,0.1782178217821782,HPDE,Oligo,HPDE_Oligo_A3_N5_46,3,33.25,-30.60567269487153,16.31650021231752,15.971558405654129,0.2045346407955658,0.1222426470588235,0.1639950678175092,0.9675409806649424
389,5105,13.123393316195372,369,639,1.7317073170731707,-124.55524746356367,1091,0.3565536205316224,HPDE,Oligo,HPDE_Oligo_A3_N5_41,3,95.75,46.55928012598546,19.39112322987089,16.70765900411513,0.5075644711502921,0.2955246913580246,0.3777120315581854,1.2350477575660137
149,1000,6.711409395973154,391,218,0.5575447570332481,-153.0133204193267,769,0.1937581274382314,HPDE,Oligo,HPDE_Oligo_A3_N5_23,3,18.25,39.81330008309726,16.15722655494578,14.19731568987862,0.4773788672084474,0.0735887096774193,0.1023842917251051,0.9051334724014856
371,4569,12.315363881401618,419,473,1.1288782816229117,-146.96182128874156,1376,0.2696220930232558,HPDE,Oligo,HPDE_Oligo_A3_N5_26,3,76.0,-89.88227979461948,23.71420074923917,18.061226933620823,0.6480230401579548,0.1759259259259259,0.2275449101796407,1.0091627068950777
329,2684,8.158054711246201,391,465,1.1892583120204605,-118.42906795603892,1311,0.2509534706331045,HPDE,Oligo,HPDE_Oligo_A3_N5_43,3,68.75,-0.2764994003476332,20.966434687511875,17.17198345014908,0.5737612848277293,0.1916376306620209,0.2442273534635879,1.0638436006604046
292,3043,10.42123287671233,317,362,1.1419558359621451,-135.98282894533224,1093,0.2671546203110704,HPDE,Oligo,HPDE_Oligo_A3_N5_29,3,61.0,-15.113229450139302,18.58488650799398,18.026307653543217,0.2433264272863582,0.1782322863403944,0.2334928229665071,1.0239841623058876
451,4815,10.676274944567629,603,483,0.8009950248756219,-159.28035845995586,1506,0.299468791500664,HPDE,Oligo,HPDE_Oligo_A3_N5_52,2,109.5,-20.576791563343832,25.438151982101967,18.63072734345726,0.6808820210799051,0.219,0.2953472690492245,1.0408496992070204
326,4762,14.607361963190185,366,412,1.1256830601092895,-157.63284122851434,1099,0.2966333030027298,HPDE,Oligo,HPDE_Oligo_A3_N5_40,3,75.75,-60.5114333439305,24.78884815902636,13.273941372298005,0.8445476792306553,0.1856617647058823,0.2985221674876847,1.181335573161892
331,5023,15.17522658610272,415,474,1.1421686746987951,-159.08423121487914,1047,0.3161413562559694,HPDE,Oligo,HPDE_Oligo_A3_N5_32,2,81.75,-36.82350212191882,20.422640976455988,16.065968628968204,0.6173681271154862,0.2266112266112266,0.3199608610567515,1.2334934732023877
142,1279,9.007042253521126,356,188,0.5280898876404494,-174.4444739879793,703,0.2019914651493599,HPDE,Oligo,HPDE_Oligo_A3_N4_42,1,31.25,-52.27260897910048,14.28010124044689,9.85356956740306,0.7237893588945394,0.2,0.2893518518518518,1.1346776166060135
196,1646,8.39795918367347,499,462,0.9258517034068136,-135.60934049059108,1149,0.1705831157528285,HPDE,Oligo,HPDE_Oligo_A3_N4_67,3,18.0,33.89536892403633,19.172777900486647,18.06673534954664,0.334736348355198,0.0512091038406827,0.066420664206642,0.7717486365995404
224,3294,14.705357142857142,365,501,1.3726027397260274,-145.8474413498806,793,0.2824716267339218,HPDE,Oligo,HPDE_Oligo_A3_N4_22,2,52.75,21.129357301894377,16.275786522923102,14.65500957968914,0.4350259750365632,0.2197916666666667,0.2836021505376344,1.2530351523775651
291,4209,14.463917525773196,381,481,1.26246719160105,-149.9732362071311,938,0.3102345415778251,HPDE,Oligo,HPDE_Oligo_A3_N4_28,3,72.75,76.84431917622926,17.84513884379719,15.247462991351798,0.5195627469773181,0.2526041666666666,0.342756183745583,1.2878804819792815
108,1034,9.574074074074074,285,184,0.6456140350877193,-165.8416534121349,520,0.2076923076923077,HPDE,Oligo,HPDE_Oligo_A3_N4_79,3,27.0,39.08849098306044,14.42001551688219,8.498863000197804,0.8078562280720694,0.1878260869565217,0.2887700534759358,1.0809969869017373
209,1951,9.334928229665072,342,584,1.7076023391812865,-104.46837983789972,784,0.2665816326530612,HPDE,Oligo,HPDE_Oligo_A3_N4_39,3,47.75,-81.67620044971655,16.253687314106845,14.480287706106743,0.4542142659771998,0.199582027168234,0.262002743484225,1.0386973640551096
202,2623,12.985148514851485,311,410,1.3183279742765273,-140.6776851492128,744,0.271505376344086,HPDE,Oligo,HPDE_Oligo_A3_N4_90,5,42.0,64.2128165274,16.003975335458456,14.17478823309574,0.4642500008226066,0.175,0.236953455571227,1.018745829443455
197,1745,8.857868020304569,308,251,0.814935064935065,-146.73610640903027,778,0.2532133676092545,HPDE,Oligo,HPDE_Oligo_A3_N4_7,3,38.75,68.73739637856492,17.42726219024492,13.60921785969098,0.6246367736646217,0.1527093596059113,0.2100271002710027,1.026135550403536
222,1982,8.927927927927929,342,206,0.6023391812865497,-165.8113124293767,990,0.2242424242424242,HPDE,Oligo,HPDE_Oligo_A3_N4_97,3,47.25,-36.11523221482747,19.2016289403396,15.314074976528728,0.6032655284706557,0.1502384737678855,0.2063318777292576,0.9543724507645448
165,1498,9.078787878787878,354,469,1.3248587570621468,-118.36504234414087,787,0.2096569250317662,HPDE,Oligo,HPDE_Oligo_A3_N4_60,2,29.0,69.66399890344015,15.086287749343862,14.054672610282347,0.3634363786852576,0.1294642857142857,0.175226586102719,1.0300943019268347
238,2753,11.567226890756302,341,622,1.8240469208211143,-113.5977702849514,792,0.3005050505050505,HPDE,Oligo,HPDE_Oligo_A3_N4_47,2,57.5,18.61646865961168,16.30152549153837,14.328007201765429,0.476938647538666,0.2489177489177489,0.3155006858710562,1.1158706748489151
214,2767,12.929906542056075,234,420,1.794871794871795,-121.43847618398976,617,0.3468395461912479,HPDE,Oligo,HPDE_Oligo_A3_N4_20,1,53.5,22.796236715580097,13.377442141655242,13.257720700384397,0.1334874894195648,0.2830687830687831,0.3862815884476534,1.3272766121001838
176,1716,9.75,174,301,1.7298850574712643,-106.34655764773768,525,0.3352380952380952,HPDE,Oligo,HPDE_Oligo_A3_N4_9,3,42.5,83.5901695605981,13.370844235256037,11.875373854208313,0.4595452095596561,0.2623456790123457,0.3441295546558704,1.0903006183458983
270,3027,11.21111111111111,448,345,0.7700892857142857,-164.7064811725286,1194,0.2261306532663316,HPDE,Oligo,HPDE_Oligo_A3_N4_57,3,61.5,-63.50600397818998,21.32127198422941,14.974563520071031,0.7118517605542515,0.1830357142857142,0.2467402206619859,1.105063119037355
220,2340,10.636363636363637,249,418,1.678714859437751,-113.54438274526922,742,0.2964959568733153,HPDE,Oligo,HPDE_Oligo_A3_N4_64,4,47.25,-56.10652824831033,16.186186873351055,14.17175478009798,0.4831343618161526,0.2036637931034483,0.2673267326732673,1.0245958860355036
194,1410,7.268041237113402,382,319,0.8350785340314136,-133.0685543030329,917,0.2115594329334787,HPDE,Oligo,HPDE_Oligo_A3_N4_16,4,29.0,49.27765926038855,17.684026191290734,16.294900688134504,0.388503040764548,0.0946938775510204,0.1287458379578246,0.897155652558228
284,3241,11.411971830985916,466,286,0.6137339055793991,-179.75569247959726,1247,0.2277465918203688,HPDE,Oligo,HPDE_Oligo_A3_N4_49,6,59.75,43.44526898985588,24.49650019639022,14.85497931022826,0.7951503683824125,0.1355643788996029,0.2109443954104148,1.0686473021399034
195,1829,9.37948717948718,280,463,1.6535714285714285,-106.73863979297327,707,0.2758132956152758,HPDE,Oligo,HPDE_Oligo_A3_N4_98,3,43.5,-71.81241014518275,15.524456834745356,13.237219216576944,0.5224519129644032,0.2004608294930875,0.2710280373831775,0.9869680251641432
245,2684,10.955102040816326,282,205,0.7269503546099291,-166.83119632981288,942,0.2600849256900212,HPDE,Oligo,HPDE_Oligo_A3_N4_45,1,45.0,-25.51559365452785,18.94341866949308,14.89549597270954,0.617825685652477,0.1569311246730601,0.2036199095022624,1.1348903026439463
165,1966,11.915151515151516,373,413,1.1072386058981234,-146.12041168959283,729,0.2263374485596707,HPDE,Oligo,HPDE_Oligo_A3_N4_27,2,31.0,-0.375868165138255,15.488644310684382,13.577109559374463,0.4812475019487346,0.1383928571428571,0.1887366818873668,1.1970980257148092
164,2167,13.21341463414634,341,452,1.3255131964809383,-141.41512157655194,846,0.1938534278959811,HPDE,Oligo,HPDE_Oligo_A3_N4_51,3,34.25,-83.33504185288108,16.94743568370753,12.61254967982167,0.6679392329546363,0.166060606060606,0.2057057057057057,0.9901226605090198
139,1446,10.402877697841726,402,332,0.8258706467661692,-155.80407474136888,738,0.1883468834688346,HPDE,Oligo,HPDE_Oligo_A3_N4_46,5,28.75,-66.22207346031509,18.290291488837024,12.78502493002894,0.715115726356824,0.1101532567049808,0.1586206896551724,1.0244643554251804
204,1852,9.07843137254902,239,356,1.4895397489539748,-111.1572059101454,675,0.3022222222222222,HPDE,Oligo,HPDE_Oligo_A3_N4_102,2,44.0,-67.3908813206783,15.525790176315809,12.982645664251908,0.5484265886097228,0.2172839506172839,0.2834138486312399,0.9559084044199602
390,4370,11.205128205128204,308,572,1.8571428571428568,-110.53593894442278,1007,0.3872889771598808,HPDE,Oligo,HPDE_Oligo_A3_N4_23,3,91.5,-89.745468629299,18.720216134803604,17.03321496663212,0.4148639478796677,0.2681318681318681,0.3671013039117352,1.0330549423217772
660,7147,10.828787878787878,461,862,1.869848156182213,-108.01558062874646,1963,0.336220071319409,HPDE,Oligo,HPDE_Oligo_A3_N4_32,6,153.25,-38.22012152280156,25.843036465290837,23.42666878314972,0.4222094513811516,0.235678585159554,0.3250265111346765,1.0652049035172904
273,2943,10.78021978021978,424,371,0.875,-154.4415272588917,1091,0.2502291475710357,HPDE,Oligo,HPDE_Oligo_A3_N4_94,5,68.25,18.6194616065615,20.093023575138773,16.439987777594684,0.5749424908270991,0.1902439024390244,0.2642787996127783,1.0285659963748872
245,3355,13.693877551020408,361,590,1.634349030470914,-130.7308120080915,843,0.2906287069988137,HPDE,Oligo,HPDE_Oligo_A3_N4_13,3,59.0,-47.42642422704213,17.247577999461747,14.114931879417298,0.5746890955157558,0.2234848484848485,0.3101182654402102,1.1641991349634904
145,1529,10.544827586206896,343,354,1.032069970845481,-142.93024334875017,694,0.2089337175792507,HPDE,Oligo,HPDE_Oligo_A3_N4_87,3,26.25,-72.42749776765493,15.05037426544076,13.56250939464669,0.4335261107397146,0.1388888888888888,0.1648351648351648,1.0255865563671338
892,8719,9.774663677130045,875,560,0.64,-167.65396929078784,3331,0.267787451215851,HPDE,Oligo,HPDE_Oligo_A3_N4_6,5,194.5,-6.021028786524181,33.59168952324745,31.97587040963866,0.306414303134695,0.1709890109890109,0.2357575757575757,0.994229539623622
184,2241,12.179347826086955,313,431,1.376996805111821,-134.05996422264334,658,0.2796352583586626,HPDE,Oligo,HPDE_Oligo_A3_N4_61,2,44.0,-33.59287439415234,14.82850254171352,13.607295745095852,0.3974019765412845,0.1957730812013348,0.2789223454833597,1.0673293950787388
297,4479,15.08080808080808,384,791,2.059895833333333,-122.4322032318174,856,0.3469626168224299,HPDE,Oligo,HPDE_Oligo_A3_N4_71,1,73.25,65.93938561969784,17.13695047460621,15.901809198730032,0.3727663003443728,0.2536796536796536,0.3434935521688159,1.3237806569868835
239,2377,9.94560669456067,351,301,0.8575498575498576,-150.7246227599589,859,0.2782305005820721,HPDE,Oligo,HPDE_Oligo_A3_N4_92,3,57.5,0.5777806033058878,16.90336666647098,15.424015965591307,0.4091170983498142,0.2323232323232323,0.2822085889570552,1.0493272470847244
248,2396,9.661290322580646,450,444,0.9866666666666668,-140.31533935425364,1054,0.2352941176470588,HPDE,Oligo,HPDE_Oligo_A3_N4_26,3,41.0,-12.57233555946958,19.949574938161017,16.083853468868284,0.5916085277449555,0.1205882352941176,0.1635094715852442,0.9945997075444524
249,1883,7.562248995983936,382,209,0.5471204188481675,-161.51468181330387,995,0.250251256281407,HPDE,Oligo,HPDE_Oligo_A3_N4_5,3,56.75,-40.627568107832055,22.668028181801866,13.102552918305316,0.8160232453003842,0.1663003663003663,0.2451403887688985,1.0758606323645823
257,3007,11.700389105058363,315,552,1.7523809523809524,-116.7667714744736,827,0.3107617896009673,HPDE,Oligo,HPDE_Oligo_A3_N4_43,3,54.25,-28.38459123784549,16.018489129557988,15.323163585329436,0.2914294846872994,0.2258064516129032,0.2821846553966189,1.1211630865922049
131,1189,9.076335877862595,257,241,0.9377431906614786,-139.60190808099298,515,0.2543689320388349,HPDE,Oligo,HPDE_Oligo_A3_N4_34,3,25.75,88.6473681744,13.810593969444572,11.785311876828116,0.5213335279394472,0.1532738095238095,0.2064128256513026,0.9018645768271948
181,1741,9.61878453038674,359,359,1.0,-139.21865137289535,768,0.2356770833333333,HPDE,Oligo,HPDE_Oligo_A3_N4_91,3,31.75,-39.45208286102356,16.359863830632147,14.006360574815776,0.5167412313152502,0.1280241935483871,0.1773743016759776,1.066088957411585
167,2158,12.922155688622755,306,330,1.0784313725490196,-152.73130052493056,669,0.249626307922272,HPDE,Oligo,HPDE_Oligo_A3_N4_35,2,35.25,27.316001526768822,17.243495859920742,12.481281237538989,0.6899831234276841,0.1305555555555555,0.2146118721461187,1.179038956196678
323,3818,11.820433436532507,500,485,0.97,-153.76776664568632,1155,0.2796536796536796,HPDE,Oligo,HPDE_Oligo_A3_N4_54,6,69.5,-32.76978895803197,19.699111026595556,18.79560799494149,0.2993772233770231,0.1784338896020539,0.2406926406926406,1.0907625377815844
269,3381,12.568773234200744,447,441,0.9865771812080536,-156.50084224977533,994,0.2706237424547283,HPDE,Oligo,HPDE_Oligo_A3_N4_38,2,67.25,-40.852180562560605,19.195489819445427,15.057765253272978,0.6202010748329269,0.2329004329004329,0.2978959025470653,1.2720933636065046
169,1548,9.159763313609467,306,268,0.8758169934640523,-144.36623533108957,773,0.2186287192755498,HPDE,Oligo,HPDE_Oligo_A3_N4_41,3,33.25,-22.759573996667974,21.42987891567197,10.849491181025966,0.8623699210002089,0.1118587047939445,0.1894586894586894,1.0392736445969566
190,1846,9.715789473684213,264,399,1.5113636363636365,-114.435511793264,727,0.2613480055020633,HPDE,Oligo,HPDE_Oligo_A3_N4_48,3,31.0,-44.590124066506725,15.793808079044634,14.221491925927848,0.4349651138828286,0.125,0.1799709724238026,1.003508203464477
160,1700,10.625,246,310,1.2601626016260163,-131.11609062571455,708,0.2259887005649717,HPDE,Oligo,HPDE_Oligo_A3_N4_66,3,36.5,36.06166673626692,13.947327909167134,13.195046577275454,0.3239836172622091,0.1931216931216931,0.2574955908289241,1.0369725602787836
232,3314,14.28448275862069,381,614,1.611548556430446,-134.19166380793504,826,0.2808716707021791,HPDE,Oligo,HPDE_Oligo_A3_N4_103,1,56.75,10.822463213393418,17.306003863210275,13.907831672729989,0.5951130355268941,0.2236453201970443,0.3022636484687084,1.2788114019213517
346,3216,9.294797687861273,498,489,0.9819277108433736,-138.23308523164118,1304,0.2653374233128834,HPDE,Oligo,HPDE_Oligo_A3_N4_99,7,75.0,51.68025905225765,23.86634368786356,17.258886875948885,0.6906936274106208,0.1661129568106312,0.2327385570209464,0.9634032879745692
213,2995,14.061032863849766,377,758,2.010610079575597,-119.61560251871448,774,0.2751937984496124,HPDE,Oligo,HPDE_Oligo_A3_N4_53,1,48.25,34.94138127877823,16.137250152159112,14.330192586843646,0.459805820259524,0.1945564516129032,0.2665745856353591,1.167659692765403
472,5750,12.182203389830509,520,589,1.1326923076923077,-146.0857947319782,1453,0.3248451479697178,HPDE,Oligo,HPDE_Oligo_A3_N4_83,1,109.0,20.32525312166537,27.195030565320867,17.218676973076814,0.7740248068447917,0.2206477732793522,0.3019390581717451,1.255170403972878
