file_name,mito_area,mito_intensity_sum,mito_intensity_avg,nuclei_area,nuclei_intensity_sum,nuclei_intensity_avg,Delta Psi 1,cell_area,mito_content,cell_line,treatment
A2_N5_MitoI_64.tiff,42,3282,78.14285714285714,251,1671,6.657370517928287,-151.46306493003806,516,0.08139534883720931,HeLa,control
A2_N4_MitoI_102.tiff,299,6796,22.729096989966557,528,1117,2.115530303030303,-146.0219342333491,1086,0.27532228360957645,HeLa,control
A2_N4_MitoI_114.tiff,117,3505,29.957264957264957,374,1505,4.024064171122995,-123.45998832150315,652,0.1794478527607362,HeLa,control
A2_N4_MitoI_100.tiff,164,4761,29.03048780487805,283,684,2.4169611307420493,-152.878887025547,975,0.1682051282051282,HeLa,control
A2_N4_MitoI_78.tiff,219,5679,25.931506849315067,410,952,2.321951219512195,-148.40262635052707,860,0.25465116279069766,HeLa,control
A2_N4_MitoI_31.tiff,323,5104,15.801857585139318,796,770,0.9673366834170855,-171.79017462711528,1532,0.2108355091383812,HeLa,control
A2_N4_MitoI_35.tiff,270,9881,36.596296296296295,521,1680,3.224568138195777,-149.392602648988,1008,0.26785714285714285,HeLa,control
A2_N4_MitoI_141.tiff,232,4595,19.80603448275862,355,1067,3.0056338028169014,-115.9581393797741,730,0.3178082191780822,HeLa,control
A2_N4_MitoI_26.tiff,290,4257,14.679310344827586,715,598,0.8363636363636363,-176.20554614284703,1254,0.23125996810207336,HeLa,control
A2_N4_MitoI_88.tiff,149,2476,16.61744966442953,340,604,1.776470588235294,-137.5032219733668,664,0.22439759036144577,HeLa,control
A2_N4_MitoI_50.tiff,307,3555,11.579804560260586,542,311,0.5738007380073801,-184.7912445604992,1331,0.23065364387678436,HeLa,control
A2_N4_MitoI_129.tiff,140,5621,40.15,354,1695,4.788135593220339,-130.77860202328768,704,0.19886363636363635,HeLa,control
A2_N4_MitoI_118.tiff,131,2297,17.53435114503817,191,310,1.6230366492146597,-146.36157511840617,449,0.29175946547884185,HeLa,control
A2_N4_MitoI_70.tiff,224,4654,20.776785714285715,411,714,1.7372262773722629,-152.6151124660766,885,0.25310734463276835,HeLa,control
A2_N4_MitoI_133.tiff,210,5691,27.1,401,1211,3.0199501246882794,-134.94904481580662,929,0.22604951560818085,HeLa,control
A2_N4_MitoI_44.tiff,221,3538,16.009049773755656,542,715,1.3191881918819188,-153.5124643647784,971,0.22760041194644695,HeLa,control
A2_N4_MitoI_157.tiff,258,8078,31.310077519379846,299,747,2.4983277591973243,-155.491581566766,1011,0.2551928783382789,HeLa,control
A2_N4_MitoI_152.tiff,109,2638,24.201834862385322,389,842,2.16452442159383,-148.4750084960905,610,0.17868852459016393,HeLa,control
A2_N4_MitoI_109.tiff,151,2854,18.90066225165563,314,372,1.1847133757961783,-170.3363097107033,605,0.24958677685950414,HeLa,control
A2_N4_MitoI_156.tiff,179,3645,20.363128491620113,291,440,1.5120274914089347,-159.91687429996315,763,0.2346002621231979,HeLa,control
A2_N4_MitoI_105.tiff,94,1786,19.0,222,472,2.126126126126126,-134.69344859036963,466,0.2017167381974249,HeLa,control
A2_N4_MitoI_29.tiff,738,17879,24.226287262872628,1200,2323,1.9358333333333333,-155.40437442515736,2707,0.2726265238271149,HeLa,control
A2_N4_MitoI_49.tiff,212,5138,24.235849056603772,657,2251,3.426179604261796,-120.31780545540522,1278,0.16588419405320814,HeLa,control
A2_N4_MitoI_134.tiff,308,4331,14.061688311688311,523,861,1.6462715105162524,-131.91386644951203,1091,0.28230980751604035,HeLa,control
A2_N4_MitoI_56.tiff,139,4156,29.899280575539567,492,276,0.5609756097560976,-244.51860459661043,920,0.15108695652173912,HeLa,control
A2_N4_MitoI_65.tiff,110,1802,16.381818181818183,432,455,1.0532407407407407,-168.77446486264515,643,0.17107309486780714,HeLa,control
A2_N4_MitoI_149.tiff,241,5217,21.647302904564317,281,888,3.1601423487544484,-118.34222344620878,1006,0.23956262425447317,HeLa,control
A2_N4_MitoI_75.tiff,272,6668,24.514705882352942,482,1766,3.663900414937759,-116.895811993375,1130,0.2407079646017699,HeLa,control
A2_N4_MitoI_138.tiff,196,4712,24.040816326530614,374,828,2.213903743315508,-146.67723611150592,1120,0.175,HeLa,control
A2_N4_MitoI_43.tiff,262,7427,28.34732824427481,547,969,1.7714808043875685,-170.522093928024,1106,0.23688969258589512,HeLa,control
A2_N4_MitoI_11.tiff,241,3926,16.29045643153527,438,955,2.180365296803653,-123.68185119135023,1041,0.23150816522574447,HeLa,control
A2_N4_MitoI_37.tiff,219,3194,14.584474885844749,668,1007,1.5074850299401197,-139.57516510625723,969,0.2260061919504644,HeLa,control
A2_N4_MitoI_15.tiff,295,4822,16.345762711864406,481,1348,2.8024948024948024,-108.45270888364053,976,0.30225409836065575,HeLa,control
A2_N4_MitoI_19.tiff,350,10677,30.505714285714287,527,1762,3.3434535104364325,-135.97095034701496,1189,0.2943650126156434,HeLa,control
A2_N4_MitoI_93.tiff,221,5161,23.352941176470587,256,869,3.39453125,-118.6062712344764,904,0.24446902654867256,HeLa,control
A2_N4_MitoI_82.tiff,257,7095,27.607003891050585,525,1562,2.9752380952380952,-137.00634436879133,980,0.26224489795918365,HeLa,control
A2_N4_MitoI_2.tiff,159,2267,14.257861635220126,436,736,1.688073394495413,-131.22381523380852,785,0.20254777070063695,HeLa,control
A2_N4_MitoI_128.tiff,147,2395,16.292517006802722,377,490,1.29973474801061,-155.50556174369152,792,0.1856060606060606,HeLa,control
A2_N4_MitoI_115.tiff,235,2700,11.48936170212766,603,318,0.527363184079602,-189.4991721354091,1175,0.2,HeLa,control
A2_N4_MitoI_40.tiff,340,7526,22.13529411764706,565,1479,2.617699115044248,-131.2949737516972,1290,0.26356589147286824,HeLa,control
A2_N4_MitoI_130.tiff,222,4731,21.31081081081081,509,631,1.2396856581532416,-174.92793383774296,900,0.24666666666666667,HeLa,control
A2_N4_MitoI_124.tiff,191,3877,20.298429319371728,430,422,0.9813953488372092,-186.30338936296758,835,0.22874251497005987,HeLa,control
A2_N4_MitoI_68.tiff,129,2001,15.511627906976743,369,675,1.829268292682927,-131.46694382848858,577,0.22357019064124783,HeLa,control
A2_N4_MitoI_14.tiff,192,4342,22.614583333333332,296,694,2.3445945945945947,-139.38867204200426,723,0.26556016597510373,HeLa,control
A2_N4_MitoI_83.tiff,193,4636,24.020725388601036,391,1142,2.920716112531969,-129.5859233974363,865,0.223121387283237,HeLa,control
A2_N4_MitoI_34.tiff,172,3753,21.819767441860463,437,1820,4.164759725400458,-101.85370084679847,823,0.20899149453219928,HeLa,control
A2_N4_MitoI_135.tiff,270,4668,17.288888888888888,380,401,1.055263157894737,-171.97084237904895,1117,0.24171888988361684,HeLa,control
A2_N4_MitoI_95.tiff,203,5864,28.886699507389164,441,996,2.258503401360544,-156.74375126679732,1110,0.18288288288288287,HeLa,control
A2_N4_MitoI_66.tiff,240,6552,27.3,415,1122,2.7036144578313253,-142.2062738848467,921,0.26058631921824105,HeLa,control
A2_N4_MitoI_42.tiff,254,7342,28.905511811023622,284,988,3.4788732394366195,-130.21541600327225,1268,0.20031545741324921,HeLa,control
A2_N4_MitoI_147.tiff,306,5338,17.444444444444443,423,1272,3.00709219858156,-108.11993128423539,1004,0.3047808764940239,HeLa,control
A2_N4_MitoI_45.tiff,342,7391,21.61111111111111,455,738,1.621978021978022,-159.25801257447472,1225,0.27918367346938777,HeLa,control
A2_N4_MitoI_59.tiff,215,7108,33.06046511627907,297,1819,6.124579124579125,-103.69072946803458,648,0.3317901234567901,HeLa,control
A2_N4_MitoI_125.tiff,211,3712,17.592417061611375,378,643,1.7010582010582012,-143.67737205643755,904,0.2334070796460177,HeLa,control
A2_N4_MitoI_112.tiff,389,7404,19.033419023136247,994,1369,1.3772635814889336,-161.5050092537486,1918,0.20281543274244004,HeLa,control
A2_N4_MitoI_139.tiff,354,8923,25.206214689265536,221,694,3.1402714932126696,-128.0910511663055,1089,0.325068870523416,HeLa,control
A2_N4_MitoI_142.tiff,424,10668,25.160377358490567,526,838,1.5931558935361216,-169.7125428530228,1599,0.26516572858036275,HeLa,control
A2_N4_MitoI_54.tiff,386,10421,26.997409326424872,533,833,1.5628517823639776,-175.2275645903858,1300,0.2969230769230769,HeLa,control
A2_N4_MitoI_72.tiff,226,5152,22.79646017699115,480,1106,2.3041666666666667,-140.95100070539095,964,0.23443983402489627,HeLa,control
A2_N4_MitoI_69.tiff,239,8059,33.71966527196653,525,1842,3.5085714285714285,-139.1666435084164,1158,0.20639032815198619,HeLa,control
A2_N4_MitoI_39.tiff,232,8399,36.202586206896555,494,758,1.534412955465587,-194.40043543529939,946,0.2452431289640592,HeLa,control
A2_N4_MitoI_77.tiff,268,4358,16.261194029850746,428,472,1.102803738317757,-165.4919333168819,979,0.27374872318692545,HeLa,control
A2_N4_MitoI_98.tiff,281,8433,30.01067615658363,618,1695,2.7427184466019416,-147.14512311486823,1286,0.21850699844479005,HeLa,control
A2_N4_MitoI_33.tiff,214,2657,12.41588785046729,236,349,1.478813559322034,-130.8558140340104,622,0.3440514469453376,HeLa,control
A2_N4_MitoI_154.tiff,231,4136,17.904761904761905,439,695,1.5831435079726652,-149.17773780037632,920,0.2510869565217391,HeLa,control
A2_N4_MitoI_32.tiff,284,5586,19.669014084507044,448,1228,2.7410714285714284,-121.19778137118654,905,0.3138121546961326,HeLa,control
A2_N4_MitoI_55.tiff,255,7676,30.101960784313725,352,704,2.0,-166.753752581667,1008,0.25297619047619047,HeLa,control
A2_N4_MitoI_17.tiff,376,8664,23.04255319148936,769,1369,1.7802340702210664,-157.4767640547498,1514,0.24834874504623514,HeLa,control
A2_N4_MitoI_159.tiff,354,7614,21.508474576271187,777,787,1.0128700128700128,-187.9230362341731,1849,0.1914548404542996,HeLa,control
A2_N4_MitoI_53.tiff,297,12507,42.111111111111114,949,2951,3.1095890410958904,-160.25799466191154,1724,0.17227378190255221,HeLa,control
A2_N4_MitoI_104.tiff,203,10041,49.46305418719212,509,2756,5.414538310412573,-136.0465113081593,1131,0.1794871794871795,HeLa,control
A2_N4_MitoI_143.tiff,336,7803,23.223214285714285,537,1144,2.1303538175046555,-146.91515547844475,1097,0.3062898814949863,HeLa,control
A2_N4_MitoI_99.tiff,236,5323,22.555084745762713,289,1049,3.629757785467128,-112.34786838359187,802,0.2942643391521197,HeLa,control
A2_N4_MitoI_60.tiff,199,3971,19.954773869346734,437,631,1.4439359267734553,-161.50488794610987,800,0.24875,HeLa,control
A2_N4_MitoI_84.tiff,319,8719,27.33228840125392,555,1204,2.1693693693693694,-155.81838131601927,1191,0.2678421494542401,HeLa,control
A2_N4_MitoI_10.tiff,425,8820,20.75294117647059,668,960,1.437125748502994,-164.2076364527978,1381,0.30774800868935553,HeLa,control
A2_N4_MitoI_137.tiff,291,4729,16.25085910652921,431,1066,2.4733178654292343,-115.77899354229598,925,0.3145945945945946,HeLa,control
A2_N4_MitoI_90.tiff,145,1546,10.662068965517241,250,212,0.848,-155.69137848989715,578,0.2508650519031142,HeLa,control
A2_N4_MitoI_145.tiff,95,1042,10.968421052631578,369,323,0.8753387533875339,-155.4821260691345,527,0.18026565464895636,HeLa,control
A2_N4_MitoI_20.tiff,378,5584,14.772486772486772,543,739,1.3609576427255985,-146.6515376402138,1192,0.31711409395973156,HeLa,control
A2_N4_MitoI_101.tiff,300,6294,20.98,441,563,1.2766439909297052,-172.15909329193136,1038,0.28901734104046245,HeLa,control
A2_N4_MitoI_113.tiff,300,7820,26.066666666666666,462,1374,2.9740259740259742,-133.5005577967299,1028,0.2918287937743191,HeLa,control
A2_N4_MitoI_92.tiff,180,5832,32.4,365,1511,4.13972602739726,-126.53802206764419,845,0.21301775147928995,HeLa,control
A2_N4_MitoI_94.tiff,216,5561,25.74537037037037,477,1312,2.750524109014675,-137.5424954645939,882,0.24489795918367346,HeLa,control
A2_N4_MitoI_123.tiff,169,7593,44.928994082840234,344,1286,3.738372093023256,-152.9156348422586,802,0.21072319201995013,HeLa,control
A2_N4_MitoI_57.tiff,268,4244,15.835820895522389,504,854,1.6944444444444444,-137.44755500060768,890,0.30112359550561796,HeLa,control
A2_N4_MitoI_81.tiff,217,2846,13.11520737327189,440,269,0.6113636363636363,-188.5489000038181,907,0.2392502756339581,HeLa,control
A2_N4_MitoI_61.tiff,281,5830,20.747330960854093,634,1233,1.944794952681388,-145.58655526894597,1122,0.25044563279857396,HeLa,control
A2_N4_MitoI_87.tiff,397,9480,23.879093198992443,595,1369,2.3008403361344536,-143.89332703137205,1215,0.3267489711934156,HeLa,control
A2_N4_MitoI_76.tiff,180,2766,15.366666666666667,277,612,2.2093862815884475,-119.2783819280846,642,0.2803738317757009,HeLa,control
A2_N4_MitoI_41.tiff,203,4287,21.11822660098522,530,1297,2.4471698113207547,-132.54506505183366,814,0.2493857493857494,HeLa,control
A2_N4_MitoI_6.tiff,334,8419,25.206586826347305,420,1378,3.280952380952381,-125.39675352698359,1042,0.32053742802303264,HeLa,control
A2_N4_MitoI_146.tiff,347,7790,22.44956772334294,556,918,1.6510791366906474,-160.50529914670366,1364,0.25439882697947214,HeLa,control
A2_N4_MitoI_132.tiff,322,4713,14.636645962732919,619,466,0.752827140549273,-182.49805322620378,1285,0.25058365758754864,HeLa,control
A2_N4_MitoI_27.tiff,257,7778,30.264591439688715,326,704,2.1595092024539877,-162.36599348429198,923,0.27843986998916576,HeLa,control
A2_N4_MitoI_22.tiff,346,6433,18.59248554913295,444,819,1.8445945945945945,-142.09562545834453,1074,0.3221601489757914,HeLa,control
A2_N4_MitoI_71.tiff,376,6859,18.242021276595743,578,734,1.2698961937716262,-163.88474700128825,1169,0.32164242942686055,HeLa,control
A2_N4_MitoI_127.tiff,206,4688,22.75728155339806,238,689,2.8949579831932772,-126.80774575519263,679,0.30338733431516934,HeLa,control
A2_N4_MitoI_73.tiff,118,5818,49.30508474576271,532,2487,4.674812030075188,-144.8840529978549,958,0.12317327766179541,HeLa,control
A2_N4_MitoI_126.tiff,186,4002,21.516129032258064,398,733,1.8417085427135678,-151.17371240693822,765,0.24313725490196078,HeLa,control
A2_N4_MitoI_160.tiff,268,8929,33.31716417910448,379,662,1.7467018469656992,-181.32311628033435,1257,0.21320604614160701,HeLa,control
A2_N4_MitoI_91.tiff,194,4491,23.149484536082475,312,506,1.6217948717948718,-163.49400050160526,843,0.23013048635824437,HeLa,control
A2_N4_MitoI_79.tiff,143,2448,17.11888111888112,342,346,1.0116959064327486,-173.9560694856972,557,0.25673249551166966,HeLa,control
A2_N4_MitoI_48.tiff,254,4446,17.503937007874015,495,913,1.8444444444444446,-138.39023413297863,977,0.2599795291709314,HeLa,control
A2_N4_MitoI_161.tiff,424,9860,23.254716981132077,531,1618,3.047080979284369,-124.98792083327585,1315,0.3224334600760456,HeLa,control
A2_N4_MitoI_96.tiff,279,9116,32.67383512544803,375,777,2.072,-169.6207074750388,1055,0.26445497630331755,HeLa,control
A2_N4_MitoI_58.tiff,182,2349,12.906593406593407,301,606,2.0132890365448506,-114.26506744009323,675,0.2696296296296296,HeLa,control
A2_N4_MitoI_97.tiff,127,1286,10.125984251968504,202,219,1.0841584158415842,-137.40949833430614,550,0.2309090909090909,HeLa,control
A2_N4_MitoI_108.tiff,225,8627,38.34222222222222,284,959,3.3767605633802815,-149.42254389922047,1060,0.21226415094339623,HeLa,control
A2_N4_MitoI_18.tiff,394,6015,15.266497461928934,621,800,1.288244766505636,-152.0513745126484,1258,0.31319554848966613,HeLa,control
A2_N3_MitoI_4.tiff,245,7866,32.10612244897959,255,1059,4.152941176470589,-125.78164143324892,705,0.3475177304964539,HeLa,control
A2_N3_MitoI_47.tiff,112,2593,23.151785714285715,284,410,1.443661971830986,-170.65567305144498,507,0.22090729783037474,HeLa,control
A2_N3_MitoI_60.tiff,264,5207,19.723484848484848,396,772,1.9494949494949494,-142.32574224164668,846,0.3120567375886525,HeLa,control
A2_N3_MitoI_35.tiff,370,8422,22.762162162162163,568,1220,2.147887323943662,-145.1778153707633,1293,0.2861562258313998,HeLa,control
A2_N3_MitoI_116.tiff,353,8223,23.294617563739376,455,744,1.6351648351648351,-163.37344079756062,1237,0.2853678253839935,HeLa,control
A2_N3_MitoI_9.tiff,353,6270,17.762039660056658,586,664,1.1331058020477816,-169.2542248328463,1327,0.26601356443104746,HeLa,control
A2_N3_MitoI_121.tiff,319,5126,16.06896551724138,326,781,2.395705521472393,-117.0475401934709,985,0.3238578680203046,HeLa,control
A2_N3_MitoI_55.tiff,368,13094,35.58152173913044,610,1878,3.078688524590164,-150.51034901622216,1435,0.2564459930313589,HeLa,control
A2_N3_MitoI_50.tiff,172,8695,50.55232558139535,296,3226,10.89864864864865,-94.36376395525095,640,0.26875,HeLa,control
A2_N3_MitoI_102.tiff,356,10424,29.280898876404493,501,1067,2.129740518962076,-161.18751712074936,1297,0.2744795682343871,HeLa,control
A2_N3_MitoI_21.tiff,326,10623,32.58588957055215,179,838,4.681564245810056,-119.32519448347664,813,0.4009840098400984,HeLa,control
A2_N3_MitoI_33.tiff,408,10765,26.38480392156863,530,1840,3.4716981132075473,-124.73088006725244,1147,0.35571054925893636,HeLa,control
A2_N3_MitoI_49.tiff,137,2656,19.386861313868614,503,330,0.6560636182902585,-208.2447256750559,925,0.14810810810810812,HeLa,control
A2_N3_MitoI_86.tiff,427,15208,35.61592505854801,599,1600,2.671118530884808,-159.30317699087388,1618,0.26390605686032137,HeLa,control
A2_N3_MitoI_70.tiff,119,2459,20.66386554621849,480,445,0.9270833333333334,-190.90204980668213,958,0.12421711899791232,HeLa,control
A2_N3_MitoI_38.tiff,331,7607,22.981873111782477,555,1206,2.172972972972973,-145.05448523889186,1152,0.2873263888888889,HeLa,control
A2_N3_MitoI_97.tiff,499,8213,16.458917835671343,544,889,1.6341911764705883,-142.04774674883876,1341,0.372110365398956,HeLa,control
A2_N3_MitoI_13.tiff,275,4232,15.389090909090909,536,723,1.3488805970149254,-149.7146046091915,1104,0.24909420289855072,HeLa,control
A2_N3_MitoI_99.tiff,271,12694,46.84132841328413,386,2803,7.261658031088083,-114.64569961313555,843,0.32147093712930014,HeLa,control
A2_N3_MitoI_59.tiff,249,10102,40.570281124497996,306,1091,3.565359477124183,-149.55391174497993,857,0.29054842473745623,HeLa,control
A2_N3_MitoI_123.tiff,211,7172,33.99052132701422,160,1028,6.425,-102.45193183376192,586,0.36006825938566556,HeLa,control
A2_N3_MitoI_93.tiff,269,7398,27.50185873605948,494,580,1.174089068825911,-193.95630189593808,1172,0.2295221843003413,HeLa,control
A2_N3_MitoI_92.tiff,339,6216,18.336283185840706,515,422,0.8194174757281554,-191.14466733462757,1218,0.27832512315270935,HeLa,control
A2_N3_MitoI_100.tiff,312,10011,32.08653846153846,676,1693,2.5044378698224854,-156.84789482146954,1288,0.2422360248447205,HeLa,control
A2_N3_MitoI_68.tiff,369,10505,28.468834688346885,493,1129,2.290060851926978,-154.9942421165935,1250,0.2952,HeLa,control
A2_N3_MitoI_65.tiff,288,11396,39.56944444444444,626,2150,3.4345047923322682,-150.31734462580496,1330,0.21654135338345865,HeLa,control
A2_N3_MitoI_64.tiff,281,6355,22.615658362989326,587,1424,2.425894378194208,-137.295197891978,1352,0.20784023668639054,HeLa,control
A2_N3_MitoI_58.tiff,320,8577,26.803125,506,1103,2.1798418972332017,-154.31986731668266,1043,0.3068072866730585,HeLa,control
A2_N3_MitoI_40.tiff,220,4013,18.240909090909092,523,692,1.3231357552581262,-161.35523344025123,924,0.23809523809523808,HeLa,control
A2_N3_MitoI_6.tiff,189,3232,17.1005291005291,508,527,1.0374015748031495,-172.3470036725355,899,0.21023359288097887,HeLa,control
A2_N3_MitoI_69.tiff,191,8784,45.989528795811516,518,1100,2.1235521235521237,-189.13239642930571,906,0.2108167770419426,HeLa,control
A2_N3_MitoI_96.tiff,301,3730,12.39202657807309,585,693,1.1846153846153846,-144.37955839975274,1178,0.25551782682512736,HeLa,control
A2_N3_MitoI_80.tiff,258,8572,33.224806201550386,217,551,2.5391705069124426,-158.1447479376528,866,0.2979214780600462,HeLa,control
A2_N3_MitoI_36.tiff,420,13517,32.18333333333333,683,2380,3.4846266471449487,-136.71990050636853,1674,0.25089605734767023,HeLa,control
A2_N3_MitoI_34.tiff,228,8507,37.31140350877193,455,1707,3.7516483516483516,-141.27187756094412,980,0.23265306122448978,HeLa,control
A2_N3_MitoI_29.tiff,342,7716,22.56140350877193,477,930,1.949685534591195,-150.58721131479933,1454,0.23521320495185694,HeLa,control
A2_N3_MitoI_67.tiff,260,7212,27.73846153846154,479,1041,2.173277661795407,-156.614884149373,1147,0.22667829119442023,HeLa,control
A2_N3_MitoI_78.tiff,76,4321,56.85526315789474,345,1490,4.318840579710145,-158.5175915448536,713,0.10659186535764376,HeLa,control
A2_N3_MitoI_42.tiff,315,6241,19.812698412698413,542,234,0.4317343173431734,-235.3154790597068,1190,0.2647058823529412,HeLa,control
A2_N3_MitoI_54.tiff,374,7694,20.572192513368982,513,715,1.3937621832358675,-165.55391568502992,1250,0.2992,HeLa,control
A2_N3_MitoI_25.tiff,352,6031,17.133522727272727,746,572,0.7667560321715817,-191.05734812062644,1432,0.24581005586592178,HeLa,control
A2_N3_MitoI_52.tiff,255,8372,32.831372549019605,485,1635,3.3711340206185567,-139.98232377983598,1072,0.23787313432835822,HeLa,control
A2_N3_MitoI_73.tiff,296,8189,27.66554054054054,551,936,1.6987295825771325,-171.6038772787192,1222,0.24222585924713586,HeLa,control
A2_N3_MitoI_57.tiff,132,7063,53.50757575757576,364,3124,8.582417582417582,-112.5516176152325,616,0.21428571428571427,HeLa,control
A2_N3_MitoI_14.tiff,258,4233,16.406976744186046,411,733,1.7834549878345498,-136.4779813448467,867,0.2975778546712803,HeLa,control
A2_N3_MitoI_87.tiff,216,9239,42.773148148148145,355,2001,5.636619718309859,-124.63749782401312,920,0.23478260869565218,HeLa,control
A2_N3_MitoI_45.tiff,241,8964,37.19502074688797,408,999,2.448529411764706,-167.32226877692491,846,0.2848699763593381,HeLa,control
A2_N3_MitoI_27.tiff,249,7247,29.104417670682732,477,957,2.006289308176101,-164.48808893291758,1044,0.23850574712643677,HeLa,control
A2_N3_MitoI_31.tiff,263,8083,30.73384030418251,497,1574,3.1670020120724347,-139.76360448253465,1041,0.2526416906820365,HeLa,control
A2_N3_MitoI_112.tiff,449,17530,39.042316258351896,353,1818,5.15014164305949,-124.57574515068727,1333,0.336834208552138,HeLa,control
A2_N3_MitoI_15.tiff,566,10542,18.625441696113075,605,1831,3.0264462809917356,-111.75407264295046,1811,0.3125345113197129,HeLa,control
A2_N3_MitoI_53.tiff,269,11435,42.5092936802974,432,1545,3.576388888888889,-152.23520123468938,1127,0.23868677905944988,HeLa,control
A2_N3_MitoI_12.tiff,210,3755,17.88095238095238,764,911,1.192408376963351,-166.5272969113207,1285,0.16342412451361868,HeLa,control
A2_N3_MitoI_89.tiff,256,6751,26.37109375,474,798,1.6835443037974684,-169.2090828496659,1124,0.2277580071174377,HeLa,control
A2_N3_MitoI_124.tiff,229,4214,18.40174672489083,363,122,0.33608815426997246,-246.17388389100157,963,0.23779854620976115,HeLa,control
A2_N3_MitoI_44.tiff,370,8242,22.275675675675675,488,885,1.8135245901639345,-154.25571862700116,1209,0.30603804797353185,HeLa,control
A2_N3_MitoI_7.tiff,276,11617,42.09057971014493,565,863,1.527433628318584,-203.94845224534927,1051,0.2626070409134158,HeLa,control
A2_N3_MitoI_19.tiff,433,8522,19.681293302540414,595,1542,2.5915966386554623,-124.68475913500292,1712,0.25292056074766356,HeLa,control
A2_N3_MitoI_30.tiff,344,11828,34.383720930232556,651,1889,2.901689708141321,-152.04583489582078,1556,0.2210796915167095,HeLa,control
A2_N3_MitoI_32.tiff,354,6957,19.652542372881356,534,953,1.7846441947565543,-147.53774035789536,1208,0.29304635761589404,HeLa,control
A2_N3_MitoI_114.tiff,362,10545,29.129834254143645,512,1341,2.619140625,-148.14837230496337,1381,0.2621288921071687,HeLa,control
A2_N3_MitoI_41.tiff,306,8607,28.127450980392158,441,383,0.8684807256235828,-213.88198717124257,1029,0.29737609329446063,HeLa,control
A2_N3_MitoI_79.tiff,598,21850,36.53846153846154,627,2242,3.5757575757575757,-142.9375855897961,1742,0.34328358208955223,HeLa,control
A2_N3_MitoI_77.tiff,391,9425,24.104859335038363,546,967,1.771062271062271,-160.56628685628107,1199,0.32610508757297746,HeLa,control
A2_N3_MitoI_98.tiff,300,10296,34.32,366,1524,4.163934426229508,-129.71997411413398,868,0.3456221198156682,HeLa,control
A2_N3_MitoI_76.tiff,442,13608,30.787330316742082,482,1335,2.7697095435684647,-148.11418890567637,1350,0.3274074074074074,HeLa,control
A2_N3_MitoI_125.tiff,113,1683,14.893805309734514,271,151,0.5571955719557196,-202.07573811190937,866,0.13048498845265588,HeLa,control
A2_N3_MitoI_17.tiff,323,6631,20.529411764705884,549,885,1.6120218579234973,-156.47871654084045,1098,0.2941712204007286,HeLa,control
A2_N3_MitoI_39.tiff,242,5005,20.681818181818183,441,815,1.8480725623582765,-148.529371259615,900,0.2688888888888889,HeLa,control
A2_N3_MitoI_51.tiff,177,3954,22.338983050847457,402,670,1.6666666666666667,-159.62372031453066,798,0.22180451127819548,HeLa,control
A2_N3_MitoI_74.tiff,237,6877,29.0168776371308,487,1758,3.6098562628336754,-128.1788961208636,992,0.23891129032258066,HeLa,control
A2_N3_MitoI_118.tiff,161,7508,46.63354037267081,336,1458,4.339285714285714,-146.03853222716702,769,0.2093628088426528,HeLa,control
A2_N3_MitoI_61.tiff,197,7062,35.84771573604061,551,1309,2.3756805807622503,-166.9107472960915,845,0.2331360946745562,HeLa,control
A2_N3_MitoI_48.tiff,532,9428,17.721804511278197,616,988,1.603896103896104,-147.74514249075182,1637,0.3249847281612706,HeLa,control
A2_N3_MitoI_28.tiff,440,15239,34.63409090909091,615,1224,1.9902439024390244,-175.67974921887574,1774,0.2480270574971815,HeLa,control
A2_N3_MitoI_106.tiff,457,9093,19.897155361050327,612,747,1.2205882352941178,-171.66149814098983,2602,0.17563412759415833,HeLa,control
A2_N3_MitoI_94.tiff,233,4425,18.991416309012877,518,1584,3.057915057915058,-112.31460708632864,1049,0.2221163012392755,HeLa,control
A2_N3_MitoI_23.tiff,221,6209,28.09502262443439,345,807,2.3391304347826085,-152.87751048442587,1075,0.2055813953488372,HeLa,control
A2_N3_MitoI_18.tiff,435,11146,25.622988505747127,559,1182,2.1144901610017888,-153.42258705213598,1462,0.2975376196990424,HeLa,control
A2_N3_MitoI_122.tiff,430,14975,34.825581395348834,481,1975,4.106029106029106,-131.48059213459473,1400,0.30714285714285716,HeLa,control
A2_N3_MitoI_37.tiff,379,11648,30.733509234828496,468,1157,2.4722222222222223,-154.99452224579767,1221,0.3104013104013104,HeLa,control
A2_N3_MitoI_90.tiff,336,10770,32.05357142857143,592,498,0.8412162162162162,-223.87938283486483,1499,0.22414943295530354,HeLa,control
A2_N3_MitoI_75.tiff,269,4209,15.646840148698885,537,717,1.335195530726257,-151.36326144929552,1188,0.22643097643097643,HeLa,control
A2_N3_MitoI_46.tiff,241,11669,48.41908713692946,544,1276,2.3455882352941178,-186.18250969789958,1079,0.22335495829471733,HeLa,control
A2_N3_MitoI_56.tiff,250,5972,23.888,479,849,1.7724425887265136,-159.96258559162874,1148,0.21777003484320556,HeLa,control
A2_N3_MitoI_5.tiff,592,14634,24.719594594594593,557,1842,3.3070017953321362,-123.7105867238281,1722,0.3437862950058072,HeLa,control
A2_N3_MitoI_24.tiff,217,6049,27.87557603686636,460,1049,2.2804347826086957,-153.95816370267784,927,0.23408845738942827,HeLa,control
A2_N3_MitoI_72.tiff,377,12202,32.36604774535809,580,1348,2.3241379310344827,-161.976287744418,1231,0.3062550771730301,HeLa,control
