na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,base_name,treatment,cell_line,normrr
23.3014221,76.69857778,2680.662462,571.9071943,epithelial,14.19175684,85.80824145,275.5392102,573.0187628,1044.699026,3683.024682,HPDE_CCCP_1_230,FCCP,HPDE,0.745615733
23.78358143,76.21641855,3259.050564,605.7840501,epithelial,15.57437645,84.42562458,309.0003515,723.6801032,1297.538832,2964.903466,HPDE_CCCP_4_138,FCCP,HPDE,0.745643337
25.09179955,74.90820045,3177.654084,713.2452809,epithelial,16.57787004,83.42212886,339.1109928,683.4800078,1274.597472,3403.885257,HPDE_CCCP_3_180,FCCP,HPDE,0.745936991
23.58815163,76.41184844,2994.255787,589.0486085,epithelial,16.0484645,83.95153533,310.2292211,624.8509128,1158.341373,2601.553511,HPDE_CCCP_4_179,FCCP,HPDE,0.746011124
23.04812231,76.70125113,3036.780165,499.7467597,epithelial,14.84741626,85.15258233,256.7931208,645.5615697,1178.124211,2808.765024,HPDE_CCCP_6_155,FCCP,HPDE,0.746142512
23.85435015,76.14564977,2875.348997,580.3303933,epithelial,16.25474933,83.74525028,305.0405991,621.0920071,1129.164918,2407.87067,HPDE_CCCP_1_164,FCCP,HPDE,0.746293719
25.74003422,74.25996578,2937.905102,670.2067871,epithelial,16.05259184,83.947409,349.9841736,620.7542273,1189.80588,3055.710484,HPDE_CCCP_3_88,FCCP,HPDE,0.746295301
22.79421941,77.20578068,3531.159403,659.2301252,epithelial,16.16465688,83.8353421,347.4171171,674.8246517,1239.807572,2803.320725,HPDE_CCCP_3_175,FCCP,HPDE,0.746389808
27.01321367,72.9867865,3150.218359,653.328679,epithelial,15.60690269,84.39309904,340.952886,700.7457933,1311.334533,2789.763404,HPDE_CCCP_2_167,FCCP,HPDE,0.746553028
22.96538756,77.03461248,3152.208212,656.9681354,epithelial,15.7786027,84.2213972,344.3003015,658.3734786,1189.787581,3701.65498,HPDE_CCCP_3_31,FCCP,HPDE,0.746800805
22.56362229,77.43637776,2866.245676,649.8324394,epithelial,15.84658284,84.1534179,332.6483519,592.5290657,1082.434082,3452.692471,HPDE_CCCP_5_80,FCCP,HPDE,0.747298827
22.6694647,77.33053511,3152.323898,670.1523543,epithelial,14.92836346,85.07163583,330.4017143,707.8999276,1238.872037,3340.94853,HPDE_CCCP_1_44,FCCP,HPDE,0.747836466
21.5704658,78.4295342,2983.782493,731.7125937,epithelial,15.15193008,84.84806868,361.3550429,651.3802522,1137.233929,4701.086499,HPDE_CCCP_4_162,FCCP,HPDE,0.747846747
23.10114761,76.89885239,2764.415356,620.8784072,epithelial,15.56161965,84.43837974,307.5599639,571.2071248,1061.28208,2807.639702,HPDE_CCCP_3_57,FCCP,HPDE,0.747866694
23.41719677,76.58280323,2944.638952,635.3937956,epithelial,17.17492574,82.82507414,325.0546656,593.0476086,1123.220989,3224.536863,HPDE_CCCP_5_200,FCCP,HPDE,0.748048158
24.73991454,75.26008582,3318.909007,625.9973748,epithelial,16.19953444,83.80046463,291.0375497,703.146396,1297.60629,5352.707367,HPDE_CCCP_4_225,FCCP,HPDE,0.748128648
24.88481742,75.11518242,3084.335934,615.1181902,epithelial,15.68181162,84.31818978,315.7049648,640.7348132,1215.619867,2631.307423,HPDE_CCCP_4_210,FCCP,HPDE,0.748220373
23.45202903,76.54797101,3117.002084,636.9964441,epithelial,18.08263269,81.91736675,316.7682215,715.3387351,1255.48866,3074.902908,HPDE_CCCP_2_120,FCCP,HPDE,0.748811352
22.50961193,77.49038807,2982.125596,559.2482887,epithelial,15.58316993,84.4168306,289.2343959,607.2097399,1126.254373,2797.757812,HPDE_CCCP_1_239,FCCP,HPDE,0.749087288
23.56265656,76.43734354,3191.680766,617.9863833,epithelial,16.7070188,83.29298057,292.4566577,721.6860431,1278.237687,3501.059378,HPDE_CCCP_4_158,FCCP,HPDE,0.749122142
23.9157448,76.08425518,3133.976564,628.4986764,epithelial,15.74253519,84.25746393,322.1939812,663.7219878,1221.677679,2854.734689,HPDE_CCCP_3_116,FCCP,HPDE,0.749675256
24.87736157,75.12263831,2979.785663,666.7521402,epithelial,16.79464523,83.20535583,343.6712411,627.1960165,1187.473155,3031.401229,HPDE_CCCP_2_227,FCCP,HPDE,0.750097081
24.28018823,75.71981178,3037.366545,773.2443941,epithelial,16.72897359,83.27102456,348.1334516,649.4297732,1205.381091,4712.612806,HPDE_CCCP_4_194,FCCP,HPDE,0.750147053
22.63475667,77.36524325,3152.985733,646.6794101,epithelial,15.48410093,84.51589852,330.989411,724.2766664,1249.124927,3028.225964,HPDE_CCCP_3_131,FCCP,HPDE,0.750408321
23.03986303,76.96013697,3013.248707,894.3593635,epithelial,14.80784098,85.19215847,303.8575382,614.6465867,1144.50858,7033.631248,HPDE_CCCP_4_110,FCCP,HPDE,0.750459374
22.01790105,77.9820989,2948.593177,599.0359889,epithelial,15.65029956,84.34970124,284.7782431,620.6890359,1115.943615,3497.950276,HPDE_CCCP_1_54,FCCP,HPDE,0.750539082
23.44632526,76.55367474,3009.621628,745.4599338,epithelial,15.50916818,84.49083172,377.6249768,611.8142046,1148.07572,4234.271169,HPDE_CCCP_3_233,FCCP,HPDE,0.75183888
24.12035422,75.87964585,2864.922228,638.1064423,epithelial,17.31804901,82.68195226,326.8339767,569.0392073,1086.910442,2792.218562,HPDE_CCCP_4_84,FCCP,HPDE,0.751928323
23.2850855,76.71491466,2845.750367,646.5283875,epithelial,15.06233255,84.93766824,336.1726692,590.9952627,1096.517915,2768.932939,HPDE_CCCP_1_57,FCCP,HPDE,0.7520588
24.07043925,75.92956082,3337.292445,549.8817907,epithelial,16.17047548,83.82952512,287.5193925,654.0627241,1226.333074,2274.86826,HPDE_CCCP_4_102,FCCP,HPDE,0.752248287
23.54214507,76.45785497,3158.277282,749.2452339,epithelial,16.8845489,83.11545125,399.5354554,684.7685193,1245.306734,3263.896929,HPDE_CCCP_3_14,FCCP,HPDE,0.75246484
24.72208986,75.27791006,3082.997809,756.5184308,epithelial,15.06505302,84.93494745,306.2063829,671.4445139,1240.476716,4389.316144,HPDE_CCCP_4_108,FCCP,HPDE,0.752499948
22.28442606,77.71557401,2961.263653,701.5559623,epithelial,15.08836799,84.91163216,348.6839672,646.269777,1144.05982,3929.216972,HPDE_CCCP_1_85,FCCP,HPDE,0.752539147
24.31690844,75.68309152,3018.147325,621.1778344,epithelial,15.52567681,84.47432302,316.4190412,648.6029401,1192.975433,2708.367285,HPDE_CCCP_3_55,FCCP,HPDE,0.752584025
24.00184185,75.998158,3058.364581,701.1201817,epithelial,16.18101147,83.81898813,341.650767,640.7490908,1196.435079,3767.549422,HPDE_CCCP_2_223,FCCP,HPDE,0.752673502
22.11702954,77.88297051,2905.423254,599.480935,epithelial,14.97201301,85.0279872,311.6057616,611.6501025,1100.981609,2858.521532,HPDE_CCCP_1_233,FCCP,HPDE,0.752826758
22.62510907,77.37489083,2957.23915,623.5749222,epithelial,15.32607532,84.67392457,310.3716884,648.2857324,1154.599347,3155.449281,HPDE_CCCP_1_208,FCCP,HPDE,0.753028219
23.58835354,76.41164646,3026.472761,542.9671462,epithelial,14.41994611,85.58005512,278.6118512,669.7910933,1201.883567,2519.635108,HPDE_CCCP_1_98,FCCP,HPDE,0.753223114
24.60687974,75.39312046,3179.710441,681.679142,epithelial,16.51342507,83.48657491,334.9901806,656.3191446,1242.825933,3336.399076,HPDE_CCCP_3_12,FCCP,HPDE,0.753327076
25.74657091,74.25342909,3015.008144,667.8562512,epithelial,15.94556295,84.05443673,329.2292042,636.2997293,1214.108173,3083.691585,HPDE_CCCP_4_52,FCCP,HPDE,0.753538904
22.92001469,77.07998521,2865.372701,653.5373849,epithelial,15.51862141,84.48137868,325.8861785,603.538466,1102.976764,3130.316218,HPDE_CCCP_4_54,FCCP,HPDE,0.753668018
24.50072715,75.49927306,3163.624456,526.0507069,epithelial,13.78041485,86.21958311,276.5418648,619.5215212,1198.087097,2949.697093,HPDE_CCCP_7_26,FCCP,HPDE,0.75385952
21.68572695,78.31427305,2838.545868,612.0303173,epithelial,19.16428328,80.83571684,303.258521,608.6778263,1077.516074,2894.626494,HPDE_CCCP_7_252,FCCP,HPDE,0.754022409
24.83767228,75.16232772,3012.890191,597.6765499,epithelial,14.73370617,85.26629399,302.6839874,676.3167281,1231.664036,2986.043822,HPDE_CCCP_4_242,FCCP,HPDE,0.754468236
22.80020871,77.19979157,3327.592135,690.5075131,epithelial,17.2689211,82.73107922,338.7751455,678.8244719,1239.365287,3617.668888,HPDE_CCCP_2_64,FCCP,HPDE,0.754985888
22.91151915,77.08848088,3018.50447,587.2244755,epithelial,15.43761978,84.5623792,308.7098634,621.0797535,1150.782851,2554.555332,HPDE_CCCP_3_37,FCCP,HPDE,0.75514056
21.93409613,78.06590387,2877.823133,613.9816355,epithelial,15.93676173,84.0632392,287.4056567,613.0644507,1092.026256,3335.223915,HPDE_CCCP_3_53,FCCP,HPDE,0.755361648
22.60656816,77.39343184,3147.261723,1273.62664,epithelial,16.37094525,83.62905389,309.3158449,701.1221199,1239.29924,14829.43167,HPDE_CCCP_3_186,FCCP,HPDE,0.755548638
23.33596278,76.66403726,2952.569764,627.7437674,epithelial,16.84345268,83.15654668,307.9150945,649.7193506,1166.488498,2783.147951,HPDE_CCCP_4_4,FCCP,HPDE,0.755670007
23.54840775,76.45159235,2974.749926,632.3131344,epithelial,15.07696901,84.92303051,341.4385891,633.1042914,1160.724489,2651.979168,HPDE_CCCP_4_212,FCCP,HPDE,0.756148167
25.74184214,74.25815786,3030.151333,668.9238905,epithelial,17.07538862,82.92461122,358.6061367,652.8567276,1233.022354,2596.623062,HPDE_CCCP_3_218,FCCP,HPDE,0.756394291
23.88934151,76.11065849,2967.325448,636.6091149,epithelial,16.03155549,83.96844433,317.955208,634.2939012,1167.641925,3023.811031,HPDE_CCCP_4_134,FCCP,HPDE,0.756873667
19.96754473,80.03245532,3039.844628,601.2224126,epithelial,15.09818694,84.90181092,305.3275787,623.6587181,1083.782163,3378.347628,HPDE_CCCP_1_255,FCCP,HPDE,0.75702903
22.40929534,77.59070475,3112.655606,527.2471478,epithelial,13.76087841,86.23912108,257.68929,673.5938314,1201.636056,2833.665523,HPDE_CCCP_5_145,FCCP,HPDE,0.757703675
25.52765535,74.47234465,2907.383564,657.6867703,epithelial,15.54376981,84.45623023,353.7842063,595.66496,1156.123946,2608.863524,HPDE_CCCP_2_60,FCCP,HPDE,0.757778296
22.61541546,77.38458454,3186.702037,647.6720041,epithelial,16.88477272,83.11522701,339.8316473,676.5828569,1225.658019,3105.938942,HPDE_CCCP_4_231,FCCP,HPDE,0.757917028
24.74304596,75.25695413,3008.585436,581.0562783,epithelial,14.55758941,85.44241144,297.5675966,641.7487438,1196.587563,2692.414817,HPDE_CCCP_4_188,FCCP,HPDE,0.758006733
22.185639,77.81436106,2979.824447,741.5868719,epithelial,14.89624859,85.10375243,349.3263513,647.1759979,1147.213617,4449.345502,HPDE_CCCP_4_125,FCCP,HPDE,0.758035122
25.53008128,74.46991872,3195.82827,652.2670382,epithelial,16.94777837,83.05222242,344.3994405,699.9451699,1300.918085,3036.667547,HPDE_CCCP_3_188,FCCP,HPDE,0.758043632
24.31017679,75.68982321,2995.725695,620.6838479,epithelial,15.04794373,84.95205573,320.8959224,637.4344931,1187.430029,3136.746742,HPDE_CCCP_1_192,FCCP,HPDE,0.75812576
25.41303246,74.58696757,3093.919601,577.1333224,epithelial,15.8560023,84.14399861,296.9808323,633.091762,1222.966945,2450.36301,HPDE_CCCP_2_139,FCCP,HPDE,0.758160091
23.14942255,76.85057745,2845.498417,640.3012299,epithelial,15.22173141,84.77826813,338.7355317,596.2031027,1098.446337,2778.512196,HPDE_CCCP_1_242,FCCP,HPDE,0.758347852
22.88780347,77.11219653,3062.484093,704.5482073,epithelial,17.19115374,82.80884519,341.9022598,653.2343649,1183.488993,3670.371546,HPDE_CCCP_2_175,FCCP,HPDE,0.758454524
25.9370801,74.06291987,2853.994562,411.0253718,epithelial,13.71984064,86.28015933,199.2347689,595.9167325,1155.07824,2110.980863,HPDE_CCCP_6_3,FCCP,HPDE,0.75852168
24.9092223,75.0907777,3064.28598,587.6241714,epithelial,14.14843928,85.85156205,300.0665792,579.9943326,1156.803561,3293.217576,HPDE_CCCP_1_252,FCCP,HPDE,0.758556625
26.25428442,73.74571558,2941.758047,647.9764296,epithelial,17.09014501,82.90985575,342.4513063,623.9660093,1198.79452,2868.881574,HPDE_CCCP_4_201,FCCP,HPDE,0.758624235
23.05110518,76.94889505,3253.692226,519.5260838,epithelial,16.75788609,83.2421168,252.9585734,681.9135724,1229.711575,3119.477151,HPDE_CCCP_5_90,FCCP,HPDE,0.758700865
24.92188812,75.07811191,3050.396094,610.3277012,epithelial,15.98481331,84.01518648,313.137751,620.5892011,1186.16011,3303.191806,HPDE_CCCP_4_153,FCCP,HPDE,0.758736138
24.80135128,75.19864868,3075.350343,654.6169868,epithelial,16.22082331,83.77917713,342.0773336,680.9086949,1245.347647,2758.670324,HPDE_CCCP_2_231,FCCP,HPDE,0.758799383
23.81903805,76.18096197,3077.549683,624.2397021,epithelial,15.78351764,84.21648331,323.0311181,663.1368697,1213.533323,3103.142039,HPDE_CCCP_3_220,FCCP,HPDE,0.75903362
23.16470645,76.83529355,3120.141344,617.5123257,epithelial,16.46817921,83.53181942,310.306953,674.2039194,1222.370834,2936.495831,HPDE_CCCP_3_255,FCCP,HPDE,0.759039552
25.20302977,74.79697033,3148.233223,642.3822905,epithelial,16.50410322,83.49589645,339.7437552,678.0984691,1271.385206,2787.641578,HPDE_CCCP_2_179,FCCP,HPDE,0.759078867
25.04611385,74.95388636,2805.439465,597.2201921,epithelial,15.53654804,84.46345126,318.506285,591.3723583,1122.020478,2380.625783,HPDE_CCCP_3_2,FCCP,HPDE,0.759187454
24.42911746,75.57088269,2852.618245,528.5854222,epithelial,14.50860471,85.49139566,266.8610269,562.4427749,1087.873223,2752.568306,HPDE_CCCP_4_104,FCCP,HPDE,0.75922716
24.68911777,75.3108823,3151.904756,649.6459848,epithelial,14.70647103,85.29352876,332.1794617,669.1994835,1256.234983,3104.401085,HPDE_CCCP_3_210,FCCP,HPDE,0.759374388
25.74373881,74.25626109,3044.199442,681.5476787,epithelial,16.94060076,83.05939855,357.9537626,666.3718213,1249.013258,3166.339159,HPDE_CCCP_2_124,FCCP,HPDE,0.759497667
25.17931253,74.8206875,3061.909573,472.5905536,epithelial,12.82593173,87.17406912,241.957664,697.2306003,1264.009595,2321.220091,HPDE_CCCP_1_91,FCCP,HPDE,0.759575765
23.39082361,76.60917636,2970.946775,697.75478,epithelial,13.73775812,86.26224258,341.6161845,595.8670802,1123.979316,3862.74215,HPDE_CCCP_3_224,FCCP,HPDE,0.759651345
23.36851418,76.63148584,3008.621445,603.430289,epithelial,16.09475469,83.90524507,322.6850465,635.2226652,1164.943727,2444.569195,HPDE_CCCP_3_198,FCCP,HPDE,0.759868699
22.4343039,77.56569614,2995.48834,640.5734377,epithelial,14.99304078,85.00695963,322.2165656,631.0926409,1137.719962,3293.835042,HPDE_CCCP_6_141,FCCP,HPDE,0.760079012
25.76420834,74.23579172,3085.432583,562.737935,epithelial,16.19955459,83.80044429,249.2749791,652.7701623,1244.862905,3499.25151,HPDE_CCCP_5_140,FCCP,HPDE,0.760167681
23.5925674,76.4074326,2957.147753,710.9659703,epithelial,17.09738951,82.90261046,361.6752649,655.2780438,1176.02401,3833.041374,HPDE_CCCP_4_99,FCCP,HPDE,0.760226467
22.67095717,77.329043,2914.271922,551.3506976,epithelial,17.62792955,82.3720723,315.6195384,619.64533,1123.344813,2453.345746,HPDE_CCCP_6_159,FCCP,HPDE,0.760407334
24.29371393,75.70628609,2998.940543,720.5408744,epithelial,16.68552422,83.3144759,388.794638,655.9173687,1199.434852,3003.108424,HPDE_CCCP_3_147,FCCP,HPDE,0.760890864
25.40391858,74.59608152,3047.296206,647.0727748,epithelial,15.50355186,84.49644835,335.7459296,666.0382374,1246.117998,3096.245484,HPDE_CCCP_3_208,FCCP,HPDE,0.761064959
23.49896903,76.50103097,3058.057327,611.6106356,epithelial,15.90328888,84.09671152,319.0521092,635.7938,1180.961564,2715.420262,HPDE_CCCP_4_56,FCCP,HPDE,0.761228489
24.49802173,75.50197821,3094.097704,624.6021001,epithelial,16.63622695,83.36377122,306.0614763,646.7077556,1213.678692,2995.852597,HPDE_CCCP_3_206,FCCP,HPDE,0.761290049
25.28646385,74.71353597,3020.491674,665.4493598,epithelial,16.7914645,83.20853453,362.9758543,643.9862941,1215.474714,2902.426717,HPDE_CCCP_2_235,FCCP,HPDE,0.761297679
24.78827256,75.2117274,3068.251233,494.9811259,epithelial,12.09302406,87.90697704,254.9126731,617.7182968,1196.509273,2759.403927,HPDE_CCCP_3_169,FCCP,HPDE,0.761999803
25.64417743,74.35582257,3016.757086,645.1314407,epithelial,16.05851868,83.94148024,346.2802046,655.3348309,1232.036261,2566.29842,HPDE_CCCP_4_149,FCCP,HPDE,0.762194117
22.97050769,77.02949231,2811.640769,735.8123028,epithelial,14.36154462,85.63846154,370.7968385,576.2954615,1071.050149,3204.306462,HPDE_CCCP_1_76,FCCP,HPDE,0.762611244
24.25952344,75.74047667,3117.128314,611.5506141,epithelial,14.85408021,85.14591905,314.9855889,665.4362079,1221.991031,2739.717801,HPDE_CCCP_4_244,FCCP,HPDE,0.762627184
23.90854611,76.0914538,2711.097871,600.8964518,epithelial,15.890983,84.10901818,295.4496533,556.9350495,1050.419841,2737.268167,HPDE_CCCP_4_80,FCCP,HPDE,0.76270252
23.12038575,76.87961429,3112.534768,639.5331359,epithelial,16.42998602,83.57001455,340.6615857,693.8529131,1231.194203,2984.691081,HPDE_CCCP_3_20,FCCP,HPDE,0.76273706
26.204778,73.79522203,2964.460526,603.9960573,epithelial,15.85377347,84.14622708,305.9198976,629.5080629,1208.739297,3114.028458,HPDE_CCCP_4_238,FCCP,HPDE,0.762821561
23.06960833,76.93039173,2906.344655,615.7109589,epithelial,15.23943454,84.76056561,320.3871845,606.2478147,1117.933363,2581.973404,HPDE_CCCP_1_72,FCCP,HPDE,0.762903998
21.87965668,78.12034331,3059.336561,590.3792944,epithelial,13.85592327,86.14407553,302.2012121,676.7558293,1183.244435,2784.882201,HPDE_CCCP_1_157,FCCP,HPDE,0.762953774
27.39404752,72.60595248,3124.990378,671.7804457,epithelial,16.74859903,83.25140138,355.5760629,647.6367884,1287.423306,2948.995329,HPDE_CCCP_2_16,FCCP,HPDE,0.763465903
22.76916368,77.23083632,2888.117573,610.0755582,epithelial,14.34693723,85.65306414,307.137785,597.4994416,1091.977953,3333.561348,HPDE_CCCP_1_88,FCCP,HPDE,0.763502023
22.47068789,77.52931214,3123.655943,663.1165701,epithelial,16.01567626,83.98432373,331.7403329,648.7350389,1174.334008,3718.154538,HPDE_CCCP_3_27,FCCP,HPDE,0.763567681
24.30402683,75.69597317,3059.836301,590.4054755,epithelial,15.42715805,84.57284154,305.7762014,635.6305396,1199.965077,2645.278959,HPDE_CCCP_4_119,FCCP,HPDE,0.763828033
24.27020774,75.72979234,3173.605872,726.4267979,epithelial,17.61882639,82.38117289,377.2367766,712.8072581,1278.005381,3136.707534,HPDE_CCCP_2_56,FCCP,HPDE,0.764920638
23.11291996,76.88708022,3283.958222,602.6958092,epithelial,15.51746397,84.48253606,314.2007522,697.6505867,1263.625453,2797.734938,HPDE_CCCP_3_61,FCCP,HPDE,0.765026323
24.78930946,75.21069049,3064.388043,564.123631,epithelial,16.54182544,83.45817511,281.5447793,624.0513617,1201.200673,2751.329215,HPDE_CCCP_3_184,FCCP,HPDE,0.765476553
25.08359034,74.91640966,2860.354638,605.7340201,epithelial,12.6128585,87.38714058,313.3249126,613.7664734,1152.270834,3564.898541,HPDE_CCCP_1_139,FCCP,HPDE,0.766149711
24.39729115,75.60270885,3164.108361,589.9911398,epithelial,14.34867278,85.65132854,295.0572569,662.6622689,1245.164869,3161.715219,HPDE_CCCP_5_135,FCCP,HPDE,0.76634962
23.22953529,76.7704645,3112.546716,606.7058448,epithelial,16.83146769,83.16853174,303.0352825,684.6158967,1224.718756,2849.272612,HPDE_CCCP_4_203,FCCP,HPDE,0.766386498
24.36763821,75.63236179,3040.624393,627.8793418,epithelial,15.73364984,84.26634925,333.2558239,663.9274661,1223.880173,2628.951439,HPDE_CCCP_2_163,FCCP,HPDE,0.76643923
22.91622659,77.08377343,2925.979855,644.5144952,epithelial,16.0524667,83.94753398,338.9491643,607.1467681,1115.364656,2647.544384,HPDE_CCCP_3_118,FCCP,HPDE,0.767144649
24.307953,75.69204703,2868.220438,648.8773097,epithelial,15.25734982,84.74265,328.0781008,603.8829395,1132.074412,3059.793446,HPDE_CCCP_2_135,FCCP,HPDE,0.768473886
25.18390024,74.81609976,2940.935422,671.5598167,epithelial,17.32346097,82.67653912,349.9421463,624.3562219,1185.52097,2883.310584,HPDE_CCCP_2_155,FCCP,HPDE,0.768584925
23.08752499,76.91247506,3202.330797,596.5040157,epithelial,15.71103726,84.28896266,326.8558743,686.2629414,1244.353231,2516.012756,HPDE_CCCP_2_143,FCCP,HPDE,0.769021765
24.21055074,75.78944926,2958.09689,667.7249924,epithelial,17.71165178,82.28834769,361.5372418,618.3165857,1163.23402,2775.217535,HPDE_CCCP_3_159,FCCP,HPDE,0.769152968
23.76049049,76.23950938,2759.003507,640.4770463,epithelial,14.97158966,85.02841145,321.7317937,522.5924861,1027.265968,3148.138184,HPDE_CCCP_1_246,FCCP,HPDE,0.770706583
23.38025175,76.61974825,2849.336377,640.35279,epithelial,15.29497733,84.70502334,306.6534249,611.9762304,1115.217521,3637.959513,HPDE_CCCP_1_151,FCCP,HPDE,0.770723953
25.42880397,74.57119594,2893.812103,704.3263057,epithelial,16.58271754,83.41728322,354.4835961,605.8330566,1163.337771,3826.445769,HPDE_CCCP_3_90,FCCP,HPDE,0.770863998
24.92576115,75.07423885,3028.240796,605.087486,epithelial,15.46638668,84.53361359,316.3417602,621.893621,1199.587252,2583.85314,HPDE_CCCP_4_190,FCCP,HPDE,0.771123272
23.89315618,76.10684382,3055.061573,677.4974339,epithelial,15.51902257,84.48097812,345.9207,677.3814254,1224.588654,2862.029699,HPDE_CCCP_3_155,FCCP,HPDE,0.771282959
23.83274188,76.16725806,3198.398586,642.34337,epithelial,17.6442447,82.35575525,342.1362865,715.160526,1278.283844,2777.627652,HPDE_CCCP_3_139,FCCP,HPDE,0.771404247
28.7367821,71.26321792,2972.030941,644.1522046,epithelial,16.08171577,83.91828417,332.3677156,631.4236463,1270.554144,2665.486494,HPDE_CCCP_3_228,FCCP,HPDE,0.771553444
24.19648492,75.80351519,3041.718911,680.5901817,epithelial,16.32184866,83.67815131,357.1783411,631.2963804,1183.251662,3035.973265,HPDE_CCCP_2_203,FCCP,HPDE,0.771665551
24.40211905,75.59788095,3245.003263,640.3049208,epithelial,14.82339236,85.17660757,334.31016,696.5637097,1288.809917,2918.405547,HPDE_CCCP_2_88,FCCP,HPDE,0.772026217
25.03208121,74.80714711,3121.165852,669.4200023,epithelial,15.76376999,84.23623016,335.0734254,665.7504741,1247.806036,3715.431238,HPDE_CCCP_4_78,FCCP,HPDE,0.772041722
25.89513677,74.1048634,3083.67756,778.2698579,epithelial,16.45196454,83.54803426,381.471128,648.8204139,1242.365894,4044.9145,HPDE_CCCP_2_36,FCCP,HPDE,0.772279481
25.03840939,74.96159058,3013.016421,699.9642291,epithelial,16.20033465,83.79966499,377.6929966,655.7593401,1213.805064,2916.987853,HPDE_CCCP_3_214,FCCP,HPDE,0.772667857
24.38043418,75.61956582,3034.949294,649.4139958,epithelial,16.69680055,83.30319943,319.0299517,659.7301497,1215.162408,3297.873842,HPDE_CCCP_2_68,FCCP,HPDE,0.772682367
22.7064329,77.29356728,2976.353961,624.083886,epithelial,16.14080581,83.85919405,322.4720006,625.8196494,1135.294771,2818.791985,HPDE_CCCP_4_184,FCCP,HPDE,0.77288396
23.9871749,76.01282504,3070.468426,653.4104113,epithelial,16.15417293,83.84582741,334.9398079,655.2507299,1207.19045,2758.308093,HPDE_CCCP_3_92,FCCP,HPDE,0.77327063
23.99991797,76.00008208,3158.412594,686.5139417,epithelial,16.413914,83.58608692,361.0273019,644.4867665,1216.944446,3471.838936,HPDE_CCCP_3_194,FCCP,HPDE,0.774006803
22.95604672,77.04395317,3140.442998,747.5601157,epithelial,15.07333685,84.92666277,366.9625538,659.1406149,1199.080354,3600.122,HPDE_CCCP_3_237,FCCP,HPDE,0.77433939
25.58579763,74.41420242,3077.005956,618.5626292,epithelial,14.51807365,85.48192551,325.2161016,663.957442,1249.078359,2717.334828,HPDE_CCCP_3_96,FCCP,HPDE,0.774971575
22.7854402,77.21455986,3259.625017,734.3434141,epithelial,17.50334117,82.49665969,355.3709128,707.328192,1259.395362,3940.515221,HPDE_CCCP_3_51,FCCP,HPDE,0.775390529
29.87887508,70.12112492,2891.270288,664.8773165,epithelial,15.73988654,84.26011414,341.0082527,597.3092815,1250.458388,3070.358872,HPDE_CCCP_3_82,FCCP,HPDE,0.775467072
25.98949169,74.01050831,2796.905908,609.2712135,epithelial,15.44499951,84.555,260.763107,575.6252614,1130.808795,3614.287054,HPDE_CCCP_1_205,FCCP,HPDE,0.775498839
25.7324668,74.26753306,3022.89561,557.039118,epithelial,15.4075909,84.59240928,281.1424683,647.5544534,1228.047993,2791.719672,HPDE_CCCP_4_173,FCCP,HPDE,0.775533908
23.87781586,76.12218414,2987.591987,576.128074,epithelial,16.24060641,83.75939252,307.2943882,601.3809281,1149.898994,2539.945315,HPDE_CCCP_3_204,FCCP,HPDE,0.775831515
23.27161834,76.72838159,2958.54954,617.1520326,epithelial,16.38405515,83.61594383,313.4978876,637.1120619,1157.79377,2960.128942,HPDE_CCCP_2_80,FCCP,HPDE,0.775881099
26.9918866,73.0081134,3092.142194,601.6165209,epithelial,15.18607022,84.81393028,314.7597702,682.2344042,1294.096549,2735.837829,HPDE_CCCP_2_100,FCCP,HPDE,0.775978008
24.71885402,75.28114598,3155.515842,696.5510409,epithelial,15.77860891,84.22139066,363.5915489,670.3339112,1257.46944,3115.854598,HPDE_CCCP_2_191,FCCP,HPDE,0.776373326
23.20249659,76.79750336,2782.965762,578.5715686,epithelial,16.03379601,83.96620384,303.7546972,578.7874083,1068.258436,2564.36809,HPDE_CCCP_1_107,FCCP,HPDE,0.77702466
23.63270933,76.36729052,2877.773942,660.3520717,epithelial,14.05941612,85.94058345,319.7129352,583.0207156,1102.258834,3861.749125,HPDE_CCCP_1_236,FCCP,HPDE,0.777589446
22.29385455,77.70614543,2988.663121,656.8037136,epithelial,17.96801612,82.03198342,349.9360146,639.1795675,1142.65949,2651.312246,HPDE_CCCP_1_195,FCCP,HPDE,0.778078637
26.87603415,73.12396585,2991.063047,551.3087455,epithelial,15.51901168,84.48098752,273.3204098,626.9566949,1228.041056,2490.001175,HPDE_CCCP_3_161,FCCP,HPDE,0.778600082
21.74389286,78.25610722,3246.342022,589.141539,epithelial,16.8109177,83.18908047,323.0840744,698.6601227,1237.353053,2620.628935,HPDE_CCCP_4_223,FCCP,HPDE,0.779020816
23.53597637,76.46402363,2995.360931,589.7304437,epithelial,15.69629785,84.30370153,308.2568399,646.1175205,1181.012356,2492.245501,HPDE_CCCP_1_110,FCCP,HPDE,0.77916631
27.03909644,72.96090358,3015.426652,575.4257625,epithelial,15.68166936,84.31833056,298.4540337,622.5064275,1231.323028,2433.575915,HPDE_CCCP_4_121,FCCP,HPDE,0.780628337
22.87743123,77.12256877,3070.917589,607.742585,epithelial,16.50359081,83.49640931,310.4906915,685.7859907,1214.853093,2977.299252,HPDE_CCCP_4_236,FCCP,HPDE,0.781580671
